"ID";"kraj";"okres";"zriadovatel";"druh_skoly";"jazyk";"typ_skoly";"nazov";"ulica";"obec";"PSC";"celkove_hodnotenie";"maturity";"testovanie9";"matematika";"vyucovaci_jazyk";"cudzie_jazyky";"mimoriadne_vysledky";"nezamestnanost_absolventov";"vysledky_inspekcie";"ucasti_na_sutaziach";"prijimanie_na_VS";"pedagogicky_zbor";"financne_zdroje"
"29";"Bratislavskı";"Bratislava I";"Cirkev, cirkevné spoloèenstvo";"SOŠ elektrotechnická";"Slovenskı";"Stredná odborná škola";"SOŠ elektr. Frassatiho";"Vazovova 12";"Bratislava - Staré Mesto";"81107";"2,50678253173828";"3,6715015411377";;"3,24459075927734";"2,99842491149902";"4,50361442565918";"0";"2,07636394500732";;;"4,75887908935547";"3,07529754638672";"5,3754825592041"
"30";"Bratislavskı";"Bratislava I";"Samosprávny kraj";"SOŠ geodetická";"Slovenskı";"Stredná odborná škola";"SOŠ geodetická";"Vazovova 14";"Bratislava - Staré Mesto";"81107";;;;;;;"0";;;;"7,55474700927734";;
"31";"Bratislavskı";"Bratislava I";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Vazovova 4";"Bratislava - Staré Mesto";"81107";"7,18652648925781";;"8,74114379882812";"8,80899429321289";"8,67329254150391";;"0";;;;;"2,3079460144043";"8,6379997253418"
"32";"Bratislavskı";"Bratislava I";"Samosprávny kraj";"Gymnázium";"Slovenskı";"Gymnázium";"Gymnázium";"Vazovova 6";"Bratislava - Staré Mesto";"81107";"6,317822265625";"7,24378967285156";;"5,85031089782715";"6,36099243164062";"8,49464263916016";"1,52646236419678";"6,97031707763672";"8,86181945800781";;"7,42845993041992";"3,53015975952148";"7,76539916992188"
"33";"Bratislavskı";"Bratislava I";"Samosprávny kraj";"Stredná priemyselná škola";"Slovenskı";"Stredná odborná škola";"SPŠ elektrotechnická";"Zochova 9";"Bratislava - Staré Mesto";"81103";"6,76946258544922";"8,07530899047851";;"6,45802612304688";"8,69205322265625";"8,07278137207031";"2,7128303527832";"6,53611145019531";;;"6,94865951538086";"3,2536994934082";"5,58873329162598"
"34";"Bratislavskı";"Bratislava II";"Cirkev, cirkevné spoloèenstvo";"Základná škola";"Slovenskı";"Základná škola";"Spojená škola - ZŠ sv. Vincenta de Paul";"Bachova 4";"Bratislava - Ruinov";"82103";"6,34818954467773";;"7,04971771240234";"7,5318359375";"6,56759948730469";;"0,591794967651367";;"9,19623870849609";;;"2,53428897857666";
"35";"Bratislavskı";"Bratislava II";"Cirkev, cirkevné spoloèenstvo";"Gymnázium";"Slovenskı";"Gymnázium";"Spojená škola - Gymnázium sv. Vincenta de Paul";"Bachova 4";"Bratislava - Ruinov";"82103";"6,13640518188477";"7,2015495300293";;"4,36204566955566";"7,79010772705078";"7,59717102050781";"0,169099473953247";"7,16044158935547";"9,03667068481445";;"6,65861587524414";"3,29465599060059";"0,0160591125488281"
"36";"Bratislavskı";"Bratislava II";"Obèianske zdruenia";"Gymnázium";"Slovenskı";"Gymnázium";"1. súkromné gymnázium";"Bajkalská 20";"Bratislava - Ruinov";"82108";"8,60142288208008";"9,30096893310547";;"8,05709686279297";"9,20597839355469";"9,97643280029297";"4,71508712768555";"9,25431442260742";;;"5,02956314086914";"6,03105163574219";"2,36709842681885"
"37";"Bratislavskı";"Bratislava II";"Obèianske zdruenia";"ZŠ pre intelektovo nadané deti";"Slovenskı";"Základná škola";"Súkr.ZŠ - nadané deti";"Bajkalská 20";"Bratislava - Ruinov";"82108";"7,99167175292969";;"9,98611907958984";"10";"9,97223815917969";;"0";;;;;;"5,32972564697266"
"39";"Bratislavskı";"Bratislava II";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Bieloruská 1";"Bratislava - Podunajské Biskupice";"82106";"4,8954891204834";;"5,54588623046875";"5,95396499633789";"5,13780708312988";;"0";;;;;"3,72143135070801";"8,14518356323242"
"40";"Bratislavskı";"Bratislava II";"Súkromník";"Stredná odborná škola";"Slovenskı";"Stredná odborná škola";"Súkromná SOŠ";"Bieloruská 1";"Bratislava - Podunajské Biskupice";"82106";"5,16509971618652";"2,11689567565918";;"0";"1,81578540802002";"2,4849193572998";"1,16224241256714";"8,40423431396484";"6,93752365112305";;"2,60470809936523";"3,96167297363281";"7,10340194702148"
"41";"Bratislavskı";"Bratislava II";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Biskupická 21";"Bratislava - Podunajské Biskupice";"82106";"2,48394031524658";;"2,61887493133545";"2,6646110534668";"2,57395534515381";;"0";;"5,99450492858887";;;"2,69183158874512";"7,42348327636719"
"42";"Bratislavskı";"Bratislava II";"Súkromník";"Hotelová akadémia";"Slovenskı";"Stredná odborná škola";"Súkr. hotelová akadémia";"Biskupická 21";"Bratislava - Podunajské Biskupice";"82106";"3,37345771789551";"4,45987319946289";;"0";"5,09473342895508";"3,78338279724121";"0";"3,17901668548584";"7,74441146850586";;"3,10476131439209";"4,55980415344238";"5,92511558532715"
"43";"Bratislavskı";"Bratislava II";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Borodáèova 2";"Bratislava - Ruinov";"82103";"5,91742630004883";;"6,96806335449219";"7,41011199951172";"6,52601547241211";;"0,98097505569458";;;;;"6,10381813049316";"6,44466171264648"
"44";"Bratislavskı";"Bratislava II";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Drieòová 16";"Bratislava - Ruinov";"82103";"7,2992431640625";;"8,28562393188477";"8,22023010253906";"8,35101776123047";;"2,02697372436523";;"8,34982452392578";;;"2,5985538482666";"8,58291320800781"
"45";"Bratislavskı";"Bratislava II";"Samosprávny kraj";"Stredná priemyselná škola";"Slovenskı";"Stredná odborná škola";"SPŠ stavebná";"Drieòová 35";"Bratislava - Ruinov";"82664";;"6,58994369506836";;"8,51318969726563";"7,63358840942383";"5,23321151733398";"0";;;;"8,53117446899414";"2,26518936157227";
"46";"Bratislavskı";"Bratislava II";"Súkromník";"Gymnázium";"Slovenskı a Anglickı bil.";"Gymnázium";"Súkromné gymnázium";"Dudváska 6";"Bratislava - Podunajské Biskupice";"82412";"4,27630081176758";"4,24255294799805";;"3,90593223571777";"1,0532169342041";"8,70435028076172";"0";"6,92307662963867";;;"1,51881742477417";"4,14394760131836";
"47";"Bratislavskı";"Bratislava II";"Súkromník";"Základná škola";"Anglickı";"Základná škola";"Súkromná ZŠ Galileo";"Dudváska 6";"Bratislava - Podunajské Biskupice";"82412";;;;;;;"0";;;;;"5,6146598815918";
"48";"Bratislavskı";"Bratislava II";"Súkromník";"Športové gymnázium";"Slovenskı";"Gymnázium";"Súkr. šport. gymnázium";"Dudváska 6";"Bratislava - Podunajské Biskupice";"82107";;;;;"0";"4,73957824707031";"0";"4,12121200561523";"2,80706195831299";;"5,47842903137207";"6,87510757446289";
"49";"Bratislavskı";"Bratislava II";"Súkromník";"Obchodná akadémia";"Slovenskı";"Stredná odborná škola";"Súkr. obchodná akadémia";"Dudváska 6";"Bratislava - Podunajské Biskupice";"82107";"4,45058898925781";"5,79771461486816";;"0";"5,65184631347656";"5,96692161560059";"0";"4,26300621032715";;;"4,71398429870605";"8,92074813842773";
"50";"Bratislavskı";"Bratislava II";"Obec";"Základná umelecká škola";"Nesleduje sa";"Základná umelecká škola";"Základná umelecká škola";"Exnárova 6";"Bratislava - Ruinov";"82103";;;;;;;;;;;;;
"51";"Bratislavskı";"Bratislava II";"Krajskı úrad, Okresnı úrad";"Gymnázium";"Slovenskı a Španielsky bil.";"Gymnázium";"Gymnázium F. G. Lorcu";"Hronská 3";"Bratislava - Podunajské Biskupice";"82107";"5,8768009185791";"7,07374114990234";;"3,69331817626953";"7,07139663696289";"7,85358276367188";"0,0387555211782455";"6,5069709777832";"7,31289215087891";;"6,12416305541992";"2,88912334442139";"7,02649383544922"
"52";"Bratislavskı";"Bratislava II";"Cirkev, cirkevné spoloèenstvo";"Základná umelecká škola";"Nesleduje sa";"Základná umelecká škola";"Základná umelecká škola";"Chlumeckého 10";"Bratislava - Ruinov";"82103";;;;;;;;;;;;;
"53";"Bratislavskı";"Bratislava II";"Samosprávny kraj";"Gymnázium";"Slovenskı";"Gymnázium";"Gymnázium";"Ivana Horvátha 14";"Bratislava - Ruinov";"82103";"5,34668159484863";"6,89102630615234";;"4,53051109313965";"6,16859130859375";"8,20507583618164";"0,7853102684021";"4,37707633972168";"6,63438262939453";;"8,06536636352539";"2,7388744354248";"6,67968444824219"
"54";"Bratislavskı";"Bratislava II";"Samosprávny kraj";"Stredná odborná škola";"Slovenskı";"Stredná odborná škola";"Stredná odborná škola";"Ivanská cesta 21";"Bratislava - Ruinov";"82375";"4,31173782348633";"5,08331031799316";;"1,19904079437256";"5,0939811706543";"5,09443740844727";"1,25851860046387";"4,30512390136719";;;"0,954955577850342";"1,99425010681152";"6,32393302917481"
"55";"Bratislavskı";"Bratislava II";"Súkromník";"SOŠ umeleckoremeselná";"Slovenskı";"Stredná odborná škola";"Súkr.str.umelecká škola";"Ivanská cesta 21";"Bratislava - Ruinov";"82104";"4,8818473815918";"6,92523651123047";;"0";"7,00357360839844";"6,84466171264648";"0";"4,22350540161133";"7,42235641479492";;"1,94031753540039";"9,56210708618164";"3,76070785522461"
"57";"Bratislavskı";"Bratislava II";"Krajskı úrad, Okresnı úrad";"OU pre sluchovo postihnutıch i";"Slovenskı";"Špeciálna stredná škola";"OU pre iak. so SP";"Koce¾ova 26";"Bratislava - Ruinov";"82108";;;;;;;"0";;;;"6,74611511230469";;
"58";"Bratislavskı";"Bratislava II";"Krajskı úrad, Okresnı úrad";"SOŠ pre sluchovo postihn.int.";"Slovenskı";"Špeciálna stredná škola";"SOŠ pre iak. so SP";"Koce¾ova 26";"Bratislava - Ruinov";"82108";"5,4857177734375";"2,23573379516602";;"0";"2,49416923522949";"0,857412052154541";"4,10555458068848";"8,36173782348633";;;"7,13627624511719";"8,81831817626953";"0,360792183876038"
"59";"Bratislavskı";"Bratislava II";"Krajskı úrad, Okresnı úrad";"Základná škola";"Slovenskı";"Základná škola";"Základná škola Košická";"Košická";"Bratislava - Ruinov";"82109";"8";;"10";"10";"10";;"0";;;;;"1,80196971893311";
"62";"Bratislavskı";"Bratislava II";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Kulíškova 8";"Bratislava - Ruinov";"82108";"5,28789367675781";;"5,66087837219238";"5,94937438964844";"5,38168830871582";;"1,09670639038086";;;;;"5,45770225524902";"6,43592147827148"
"63";"Bratislavskı";"Bratislava II";"Samosprávny kraj";"Stredná priemyselná škola";"Slovenskı";"Stredná odborná škola";"SPŠ dopravná";"Kvaèalova 20";"Bratislava - Ruinov";"82108";"4,70235328674316";"4,47193222045898";;"0";"3,9507740020752";"5,04885215759277";"3,07635803222656";"5,21188926696777";"8,73827590942383";;"5,29865798950195";"2,79418182373047";"5,21161270141602"
"64";"Bratislavskı";"Bratislava II";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Medzilaborecká 11";"Bratislava - Ruinov";"82101";"6,23421287536621";;"7,34360504150391";"7,17980117797852";"7,50740814208984";;"0";;;;;"1,96063213348389";"7,01945114135742"
"65";"Bratislavskı";"Bratislava II";"Krajskı úrad, Okresnı úrad";"Gymnázium";"Slovenskı a Francúzsky bil.";"Gymnázium";"Spojená škola-Gymnázium";"Metodova 2";"Bratislava - Ruinov";"82108";"7,37226028442383";"8,63151473999023";;"6,33458480834961";"8,94091110229492";"8,96525573730469";"2,0858268737793";"7,52190933227539";"7,59312133789062";;"6,52662963867188";"1,3565993309021";"6,78108825683594"
"66";"Bratislavskı";"Bratislava II";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Mierová 46";"Bratislava - Ruinov";"82105";"7,90647354125977";;"9,60841674804687";"9,49596557617187";"9,72086791992188";;"0,808448886871338";;"9,29019241333008";;;"3,31664237976074";"9,09060287475586"
"67";"Bratislavskı";"Bratislava II";"Súkromník";"Základná umelecká škola";"Nesleduje sa";"Základná umelecká škola";"Súkromná ZUŠ";"Mierová 46";"Bratislava - Ruinov";"82105";;;;;;;;;;;;;
"68";"Bratislavskı";"Bratislava II";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Nevädzová 2";"Bratislava - Ruinov";"82101";"6,5757080078125";;"7,6950553894043";"8,12682876586914";"7,2680534362793";;"0";;"9,03250961303711";;;"2,65745468139648";"8,01885757446289"
"69";"Bratislavskı";"Bratislava II";"Samosprávny kraj";"Obchodná akadémia";"Slovenskı";"Stredná odborná škola";"Obchodná akadémia";"Nevädzová 3";"Bratislava - Ruinov";"82007";"5,32729301452637";"7,81852340698242";;"1,11113367080688";"9,28141326904297";"6,40914688110352";"2,90054340362549";"3,81965866088867";;;"8,85768356323242";"2,96772804260254";"6,37585830688477"
"70";"Bratislavskı";"Bratislava II";"Krajskı úrad, Okresnı úrad";"Špeciálna základná škola";"Slovenskı";"Špeciálna základná škola";"Špeciálna ZŠ";"Nevädzová 3";"Bratislava - Ruinov";"82101";;;;;;;;;;;;;
"71";"Bratislavskı";"Bratislava II";"Krajskı úrad, Okresnı úrad";"Základná škola";"Slovenskı";"Základná škola";"Základná škola Košická (PYP)";"Novohradská 3";"Bratislava - Ruinov";"82109";;;;;;;"4,95702018737793";;;;;"1,28935050964355";
"72";"Bratislavskı";"Bratislava II";"Krajskı úrad, Okresnı úrad";"Gymnázium";"Slovenskı a Anglickı bil.";"Gymnázium";"Gymnázium Jura Hronca";"Novohradská 3";"Bratislava - Ruinov";"82109";"9,40621032714844";"9,36303405761719";;"8,19502639770508";"9,50373840332031";"9,98901824951172";"8,88684997558594";"9,8214485168457";;;"3,83268737792969";"2,97483787536621";"3,80834465026855"
"73";"Bratislavskı";"Bratislava II";"Samosprávny kraj";"Športové gymnázium";"Slovenskı";"Športové gymnázium";"Športové gymnázium";"Ostredková 10";"Bratislava - Ruinov";"82102";"2,29411926269531";"1,76650466918945";;"1,57989692687988";"0,366306304931641";"3,26461372375488";"6,20544891357422";"1,21359643936157";"6,30802879333496";;"5,00106544494629";"3,142991065979";"3,71692733764648"
"74";"Bratislavskı";"Bratislava II";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Ostredková 14";"Bratislava - Ruinov";"82102";"7,22902984619141";;"8,90840835571289";"8,41035766601562";"9,40645904541016";;"0,244739103317261";;;;;"1,92318706512451";"8,69610977172852"
"75";"Bratislavskı";"Bratislava II";"Samosprávny kraj";"SOŠ drevárska";"Slovenskı";"Stredná odborná škola";"SOŠ drevárska";"Pavlovièova 3";"Bratislava - Ruinov";"82104";;;;;;;"0";;;;"5,54051818847656";;
"76";"Bratislavskı";"Bratislava II";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Podzáhradná 51";"Bratislava - Podunajské Biskupice";"82107";"5,95770111083984";;"6,77984771728516";"7,0131950378418";"6,54650039672852";;"0";;;;;"2,70364093780518";"8,7798583984375"
"77";"Bratislavskı";"Bratislava II";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Rajèianska 3";"Bratislava - Vrakuòa";"82107";"5,57188911437988";;"6,24512786865234";"6,34299468994141";"6,14726104736328";;"0";;"8,9935791015625";;;"3,00132751464844";"7,38703689575195"
"78";"Bratislavskı";"Bratislava II";"Súkromník";"Stredná odborná škola";"Slovenskı";"Stredná odborná škola";"SOŠ";"Ruinovská 1";"Bratislava - Ruinov";"82601";"3,15155792236328";"3,34541244506836";;"0";"2,92198467254639";"3,76884002685547";"0";"3,62678604125977";"7,77301864624023";;"9,21398239135742";"2,69495086669922";"4,89418907165527"
"79";"Bratislavskı";"Bratislava II";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Ruová dolina 29";"Bratislava - Ruinov";"82109";"5,38662414550781";;"6,25813865661621";"5,80717239379883";"6,70105209350586";;"0";;"6,87128448486328";;;"2,85170154571533";"7,77819442749023"
"80";"Bratislavskı";"Bratislava II";"Obèianske zdruenia";"ZŠ-roè.II. stupeò";"Slovenskı";"Základná škola";"Súkromná základná škola";"Ruová dolina 29";"Bratislava - Ruinov";"82109";;;;;;;"0";;;;;"7,27221069335937";"2"
"81";"Bratislavskı";"Bratislava II";"Súkromník";"Základná umelecká škola";"Nesleduje sa";"Základná umelecká škola";"Súkromná ZUŠ";"Ruová dolina 29";"Bratislava - Ruinov";"82109";;;;;;;;;;;;;
"82";"Bratislavskı";"Bratislava II";"Obèianske zdruenia";"Stredná pedagogická škola";"Slovenskı";"Stredná odborná škola";"Súkr. ped. a soc. akad";"Ruová Dolina 29";"Bratislava - Ruinov";"82109";"4,05581283569336";"5,51768341064453";;"0";"4,7334545135498";"6,68342895507813";"0";"3,69747886657715";;;"8,01391754150391";"7,99123916625977";"5,6716121673584"
"83";"Bratislavskı";"Bratislava II";"Samosprávny kraj";"SOŠ obchodu a sluieb";"Slovenskı";"Stredná odborná škola";"SOŠ obch.a sluieb";"Sklenárova 1";"Bratislava - Ruinov";"82109";"6,02773666381836";"4,48508224487305";;"0";"3,7105770111084";"5,31239433288574";"6,98445587158203";"7,07051620483398";"7,71507263183594";;"3,79896011352539";"2,50846061706543";"4,40864982604981"
"84";"Bratislavskı";"Bratislava II";"Obec";"Základná umelecká škola";"Nesleduje sa";"Základná umelecká škola";"Základná umelecká škola";"Sklenárova 5";"Bratislava - Ruinov";"82109";;;;;;;;;;;;;
"85";"Bratislavskı";"Bratislava II";"Samosprávny kraj";"Stredná umelecká škola";"Slovenskı";"Stredná odborná škola";"SUŠ scénic.vytvarníctva";"Sklenárova 7";"Bratislava - Ruinov";"82489";"5,10573959350586";"5,47579116821289";;"0";"5,56771354675293";"5,3723316192627";"4,74975166320801";"4,88089561462402";;;"4,84938201904297";"6,34603271484375";"3,14727973937988"
"86";"Bratislavskı";"Bratislava II";"Samosprávny kraj";"SOŠ dopravná";"Slovenskı";"Stredná odborná škola";"SOŠ dopravná";"Sklenárova 9";"Bratislava - Ruinov";"82109";"5,48132820129395";"5,40461158752441";;"0";"6,20425758361816";"4,41194801330566";"1,10774507522583";"6,41741790771484";"5,51928672790527";;"3,52605819702148";"2,61437110900879";"4,89003028869629"
"89";"Bratislavskı";"Bratislava II";"Samosprávny kraj";"Stredná odborná škola";"Slovenskı";"Stredná odborná škola";"Stred. odborná škola";"Svätoplukova 2";"Bratislava - Ruinov";"82108";"4,204638671875";"4,69092292785645";;"0";"5,24984931945801";"4,12549743652344";"5,8886905670166";"3,47880096435547";;;"2,69875965118408";"3,55039443969727";"5,86308937072754"
"90";"Bratislavskı";"Bratislava II";"Samosprávny kraj";"Gymnázium";"Slovenskı";"Gymnázium";"Spojená škola-Gymnázium";"Tokajícka 24";"Bratislava - Ruinov";"82103";;;;;;;"0";"0,515148448944092";;;"5,98208694458008";"3,31746292114258";"5,5694206237793"
"91";"Bratislavskı";"Bratislava III";"Samosprávny kraj";"Gymnázium";"Slovenskı";"Gymnázium";"Gymnázium L.Novomeského";"Tomášikova 2";"Bratislava - Nové Mesto";"82729";"6,86598052978516";"7,27579574584961";;"5,60209617614746";"7,01780853271484";"8,13262023925781";"1,97384243011475";"8,81770782470703";;;"7,33082504272461";"1,38587846755981";"7,65456085205078"
"92";"Bratislavskı";"Bratislava II";"Obec";"Základná škola";"Maïarskı";"Základná škola";"Základná škola s MŠ";"Vetvárska 7";"Bratislava - Podunajské Biskupice";"82106";;;;;;;"7,0858528137207";;;;;"8,66941833496094";"5,82649116516113"
"93";"Bratislavskı";"Bratislava II";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Vrútocká 58";"Bratislava - Ruinov";"82104";"6,04327926635742";;"7,11505661010742";"7,49665069580078";"6,73346252441406";;"0";;"8,58632354736328";;;"3,72376251220703";"7,940625"
"94";"Bratislavskı";"Bratislava II";"Samosprávny kraj";"Stredná zdravotnícka škola";"Slovenskı";"Stredná odborná škola";"SZŠ";"Záhradnícka 44";"Bratislava - Ruinov";"82108";"7,14854965209961";"7,02207794189453";;"0";"8,35311965942383";"5,65240478515625";"1,59923639297485";"8,35959014892578";"9,15995101928711";;"2,96295890808105";"6,87707214355469";"4,91596412658691"
"95";"Bratislavskı";"Bratislava II";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"eleznièná 14";"Bratislava - Vrakuòa";"82107";"4,84394645690918";;"5,29548950195313";"6,2770565032959";"4,31392250061035";;"0";;"8,86703491210938";;;"3,07696876525879";"7,4926025390625"
"96";"Bratislavskı";"Bratislava II";"Súkromník";"Základná umelecká škola";"Nesleduje sa";"Základná umelecká škola";"Súkromná ZUŠ";"eleznièná 14";"Bratislava - Vrakuòa";"82107";;;;;;;;;;;;;
"97";"Bratislavskı";"Bratislava II";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"itavská 1";"Bratislava - Vrakuòa";"82107";"4,86325302124023";;"5,5025032043457";"4,90934295654297";"6,09566383361816";;"0";;"8,40566558837891";;;"3,60709266662598";"7,34226989746094"
"98";"Bratislavskı";"Bratislava II";"Súkromník";"Gymnázium";"Slovenskı";"Gymnázium";"Súkromné gymnázium";"itavská 1";"Bratislava - Vrakuòa";"82107";"3,77505645751953";"3,30623207092285";;"2,71131134033203";"0,224145722389221";"6,77779312133789";"1,9747953414917";"5,98039207458496";"7,15209045410156";;"5,71126861572266";"5,88471565246582";"7,99158172607422"
"99";"Bratislavskı";"Bratislava III";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Cádrova 23";"Bratislava - Nové Mesto";"83101";"6,48137969970703";;"7,49312515258789";"7,1944953918457";"7,7764404296875";;"0";;;;;"2,78068199157715";"8,55590209960937"
"100";"Bratislavskı";"Bratislava III";"Cirkev, cirkevné spoloèenstvo";"Gymnázium";"Slovenskı";"Gymnázium";"Gymnázium škol. bratov";"Èachtická 14";"Bratislava - Raèa";"83106";"6,55958404541016";"6,76597290039062";;"3,9101448059082";"7,08979568481445";"7,36275482177734";"0";"10";"8,33888168334961";;"7,91527938842773";"4,41202087402344";
"101";"Bratislavskı";"Bratislava III";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Èeská 10";"Bratislava - Nové Mesto";"83103";"5,59974479675293";;"6,59065856933594";"6,08153266906738";"7,09978485107422";;"0,744259881973267";;"8,57661209106445";;;"3,8266658782959";"8,94218139648438"
"102";"Bratislavskı";"Bratislava III";"Súkromník";"Gymnázium";"Slovenskı a Anglickı bil.";"Gymnázium";"Súkromné gymnázium";"Èeská 10";"Bratislava - Nové Mesto";"83103";"7,29143371582031";"8,5220947265625";;"7,68691329956055";"7,58984527587891";"9,52394256591797";"0";"8,7127082824707";"7,64640808105469";;"3,9177490234375";"2,41361885070801";"7,53255004882813"
"104";"Bratislavskı";"Bratislava III";"Cirkev, cirkevné spoloèenstvo";"Základná škola";"Slovenskı";"Základná škola";"Cirkevná základná škola";"Detvianska 24";"Bratislava - Raèa";"83106";"5,43433647155762";;"5,84999008178711";"6,69556655883789";"5,00441398620606";;"0";;;;;"1,03581295013428";
"105";"Bratislavskı";"Bratislava III";"Obec";"Základná umelecká škola";"Nesleduje sa";"Základná umelecká škola";"Základná umelecká škola";"Hálkova 54";"Bratislava - Nové Mesto";"83103";;;;;;;;;;;;;
"108";"Bratislavskı";"Bratislava III";"Samosprávny kraj";"Stredná odborná škola";"Slovenskı";"Stredná odborná škola";"SOŠ";"Hlinícka 1";"Bratislava - Raèa";"83401";"4,83497085571289";"4,89360733032227";;"2,27781391143799";"4,61654396057129";"5,50561256408691";"4,60339088439941";"4,83437805175781";;;"4,38498916625977";"3,88081207275391";"4,85560569763184"
"109";"Bratislavskı";"Bratislava III";"Krajskı úrad, Okresnı úrad";"ZŠ pre sluchovo postihnutıch i";"Slovenskı";"Špeciálna základná škola";"SŠ - ZŠ sluch.pos.-int.";"Hrdlièkova 17";"Bratislava - Nové Mesto";"83320";;;;;;;;;;;;;
"110";"Bratislavskı";"Bratislava III";"Krajskı úrad, Okresnı úrad";"ZŠ pre iakov s naruš.komun.i.";"Slovenskı";"Špeciálna základná škola";"SŠ - ZŠ nar.kom.schop.i";"Hrdlièkova 17";"Bratislava - Nové Mesto";"83101";;;;;;;;;;;;;
"111";"Bratislavskı";"Bratislava III";"Krajskı úrad, Okresnı úrad";"ŠZŠ pre sluchovo postihn.int.";"Slovenskı";"Špeciálna základná škola";"SŠ - ŠZŠ pre sl.p.i.";"Hrdlièkova 17";"Bratislava - Nové Mesto";"83101";;;;;;;;;;;;;
"112";"Bratislavskı";"Bratislava III";"Krajskı úrad, Okresnı úrad";"ZŠ pri špec.vıchovn.zariadení";"Slovenskı";"Špeciálna základná škola";"Základná škola pri LVS";"Hrdlièkova 21";"Bratislava - Nové Mesto";"83101";;;;;;;;;;;;;
"113";"Bratislavskı";"Bratislava III";"Samosprávny kraj";"Gymnázium";"Slovenskı";"Gymnázium";"Gymnázium";"Hubeného 23";"Bratislava - Raèa";"83408";"4,87901344299316";"6,54739379882812";;"5,73640060424805";"5,44139022827148";"7,95108184814453";"1,36309022903442";"2,98445472717285";;;"3,92532043457031";"2,14321823120117";"6,8885871887207"
"114";"Bratislavskı";"Bratislava III";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Hubeného 25";"Bratislava - Raèa";"83153";"6,35783615112305";;"7,70630187988281";"7,55446319580078";"7,8581413269043";;"0";;"9,41805953979492";;;"2,01414337158203";"8,13406219482422"
"115";"Bratislavskı";"Bratislava III";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Jeséniova 54";"Bratislava - Nové Mesto";"83101";"6,57911682128906";;"7,72084808349609";"6,73682632446289";"8,7048698425293";;"0";;;;;"3,12990684509277";"7,23984756469727"
"116";"Bratislavskı";"Bratislava III";"Samosprávny kraj";"SOŠ knihov. a infor. štúdií";"Slovenskı";"Stredná odborná škola";"SOŠ  knih.a inf.štúdií";"Kadnárova 7";"Bratislava - Raèa";"83414";"5,51264839172363";"7,85794982910156";;"0";"9,0288330078125";"6,59749145507813";"0";"4,73893661499023";;;"7,30695877075195";"3,63404884338379";"4,80910530090332"
"119";"Bratislavskı";"Bratislava III";"Krajskı úrad, Okresnı úrad";"ZŠ pri zdravotníckom zariadení";"Slovenskı";"Špeciálna základná škola";"Základná škola pri DFN";"Limbová 1";"Bratislava - Nové Mesto";"83340";;;;;;;;;;;;;
"120";"Bratislavskı";"Bratislava III";"Samosprávny kraj";"Hotelová akadémia";"Slovenskı";"Stredná odborná škola";"Hotelová akadémia";"Mikovíniho 1";"Bratislava - Nové Mesto";"83102";"6,49556732177734";"7,67747497558594";;"1,77339878082275";"9,03019256591797";"6,26392517089844";"0,251794910430908";"6,79879608154297";"7,3288215637207";;"4,83180809020996";"2,01424503326416";"5,6856616973877"
"122";"Bratislavskı";"Bratislava III";"Samosprávny kraj";"Stredná odborná škola";"Slovenskı";"Stredná odborná škola";"SOŠ";"Na pántoch 9";"Bratislava - Raèa";"83106";"4,29002990722656";"2,69192333221436";;"0";"2,57200984954834";"2,82763366699219";"0";"6,42652130126953";;;"2,21839618682861";"3,46825218200684";"4,28385467529297"
"123";"Bratislavskı";"Bratislava III";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Odborárska 2";"Bratislava - Nové Mesto";"83102";"5,72151947021484";;"6,59571228027344";"6,82101898193359";"6,37040557861328";;"0";;;;;"3,53213424682617";"8,6522216796875"
