"ID";"kraj";"okres";"zriadovatel";"druh_skoly";"jazyk";"typ_skoly";"nazov";"ulica";"obec";"PSC";"Mat_SJ";"Mat_M";"Mat_MJ";"Mat_SJaSL";"Mat_AJB1";"Mat_AJB2";"Mat_AJC1";"Mat_NJB1";"Mat_NJB2";"Mat_NJC1";"T9_SJ";"T9_M";"T9_MJ";"T9_SJaSL";"riad_skoly";"podm_VaV";"VV_proces";"insp_9R_SJ";"insp_4R_Pri";"insp_9r_Fyz";"insp_9R_Pri";"ucasti";"Kom_M";"Kom_SJ";"mimo_vysl";"nezam";"nezam_okres";"prijati_VS";"uspesnost_VS";"poc_ucitelov";"IKT";"kval";"rozpocet";"vlastne_zdroje"
"691";"Trnavskı";"Skalica";"Samosprávny kraj";"SOŠ strojnícka";"Slovenskı";"Stredná odborná škola";"SOŠ strojnícka";"Pplk. P¾juša 29";"Skalica";"90901";"32,1782";;;;"29,927";;;"22,5296";;;;;;;"31,2821";"19,4872";"10,687";;;;;;;;;;;;;"22,9358";;;;
"692";"Trnavskı";"Skalica";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Stránická 1";"Skalica";"90901";;;;;;;;;;;"40,1876";"59,9858";;;"2,63158";"2,93233";"12,8571";;;;;;;;;;;;;"3,60058";;;;
"693";"Trnavskı";"Skalica";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Vajanského 2";"Skalica";"90901";;;;;;;;;;;"72,4003";"54,7264";;;"56,9173";"54,1353";"82,3308";;;;;;;;;;;;;"1,82429";;;;
"694";"Trnavskı";"Skalica";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Unín 420";"Unín";"90846";;;;;;;;;;;"11,337";"14,1436";;;;;;;;;;;;;;;;;;"58,8094";;;;
"695";"Trnavskı";"Skalica";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Vrádište 226";"Vrádište";"90849";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"7,44119";;;;
"696";"Trnavskı";"Trnava";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Bohdanovce nad Trnavou 41";"Bohdanovce nad Trnavou";"91909";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"61,4498";;;;
"697";"Trnavskı";"Trnava";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Boleráz 456";"Boleráz";"91908";;;;;;;;;;;"87,3339";"78,678";;;;;;;;;;;;;;;;;;"25,156";;;;
"698";"Trnavskı";"Trnava";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"J. Ninanského 1";"Brestovany";"91927";;;;;;;;;;;"33,1509";"31,9119";;;"9,54887";"45,8647";"5,26316";;;;;;;;;;;;;"53,8646";;;;
"699";"Trnavskı";"Trnava";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Buèany 155";"Buèany";"91928";;;;;;;;;;;"71,2275";"84,6482";;;"0,676692";"0,977444";"0,902256";;;;;;;;;;;;;"62,65";;;;
"700";"Trnavskı";"Trnava";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"SNP 5";"Cífer";"91943";;;;;;;;;;;"78,1861";"60,7676";;;"18,6466";"49,9248";"37,9699";;;;;;;;;;;;;"13,8262";;;;
"701";"Trnavskı";"Trnava";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Dechtice 514";"Dechtice";"91953";;;;;;;;;;;"84,6755";"71,1443";;;"68,5714";"34,0602";"99,3233";;;;;;;;;;;;;"63,7542";;;;
"702";"Trnavskı";"Trnava";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Dobrá Voda 150";"Dobrá Voda";"91954";;;;;;;;;;;"56,9195";"29,7797";;;"43,7594";"5,86466";"1,20301";;;;;;;;;;;;;"86,8939";;;;
"703";"Trnavskı";"Trnava";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Školská 12";"Dolná Krupá";"91965";;;;;;;;;;;"82,5645";"67,3063";;;;;;;;;;;;;;;;;;"44,5991";;;;
"704";"Trnavskı";"Trnava";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Dolné Dubové 213";"Dolné Dubové";"91952";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"82,6212";;;;
"705";"Trnavskı";"Trnava";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Dolné Orešany 209";"Dolné Orešany";"91902";;;;;;;;;;;"71,6966";"83,3689";;;"30,1504";"21,5038";"62,9323";;;;;;;;;;;;;"82,6212";;;;
"707";"Trnavskı";"Trnava";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Horné Orešany 31";"Horné Orešany";"91903";;;;;;;;;;;"48,0844";"70,5757";;;"46,015";"24,9624";"82,0301";;;;;;;;;;;;;"53,0485";;;;
"708";"Trnavskı";"Trnava";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Kostolná 28";"Hrnèiarovce nad Parnou";"91935";;;;;;;;;;;"98,1235";"94,6695";;;;;;;;;;;;;;;;;;"53,2405";;;;
"709";"Trnavskı";"Trnava";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Jaslovské Bohunice 341";"Jaslovské Bohunice";"91930";;;;;;;;;;;"74,4332";"78,3227";;;"10,7519";"34,7368";"34,8872";;;;;;;;;;;;;"23,8118";;;;
"710";"Trnavskı";"Trnava";"Obec";"Základná umelecká škola";"Nesleduje sa";"Základná umelecká škola";"Základná umelecká škola";"Jaslovské Bohunice 341";"Jaslovské Bohunice";"91930";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"32,4176";;;;
"711";"Trnavskı";"Trnava";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Kátlovce 195";"Kátlovce";"91955";;;;;;;;;;;"96,5598";"88,9837";;;"55,5639";"11,0526";"74,3609";;;;;;;;;;;;;"64,5703";;;;
"712";"Trnavskı";"Trnava";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Hlavná 250";"Kriovany nad Dudváhom";"91924";;;;;;;;;;;"97,7326";"97,2992";;;"13,6842";"78,8722";"6,2406";;;;;;;;;;;;;"57,2252";;;;
"713";"Trnavskı";"Trnava";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Majcichov 536";"Majcichov";"91922";;;;;;;;;;;"51,8374";"66,3824";;;"22,8571";"15,1128";"39,2481";;;;;;;;;;;;;"40,6625";;;;
"714";"Trnavskı";"Trnava";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Malenice 203";"Malenice";"91929";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"14,1623";;;;
"717";"Trnavskı";"Trnava";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Ruindol 3";"Ruindol";"91961";;;;;;;;;;;"81,3917";"76,9012";;;"23,9098";"19,5489";"6,61654";;;;;;;;;;;;;"42,2948";;;;
"718";"Trnavskı";"Trnava";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Komenského 3";"Smolenice";"91904";;;;;;;;;;;"65,2854";"61,194";;;"38,0451";"29,5489";"50,5263";;;;;;;;;;;;;"39,4143";;;;
"719";"Trnavskı";"Trnava";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Suchá nad Parnou 55";"Suchá nad Parnou";"91901";;;;;;;;;;;"82,2518";"68,5856";;;"25,0376";"29,9248";"62,2556";;;;;;;;;;;;;"16,8507";;;;
"720";"Trnavskı";"Trnava";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Hlavná 2";"Špaèince";"91951";;;;;;;;;;;"75,8405";"63,9659";;;"24,5113";"18,0451";"65,4135";;;;;;;;;;;;;"30,3409";;;;
"721";"Trnavskı";"Trnava";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Školská 3";"Šúrovce";"91925";;;;;;;;;;;"34,9492";"76,7591";;;;;;;;;;;;;;;;;;"39,6063";;;;
"724";"Trnavskı";"Trnava";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Andreja Kubinu 34";"Trnava";"91701";;;;;;;;;;;"13,5262";"17,1997";;;;;;;;;;;;;;;;;;"53,1445";;;;
"725";"Trnavskı";"Trnava";"Krajskı úrad, Okresnı úrad";"ZŠ pri zdravotníckom zariadení";"Slovenskı";"Špeciálna základná škola";"ZŠ pi ZZ Spojenej školy";"Andreja arnova 11";"Trnava";"91702";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"24,9231";;;;
"726";"Trnavskı";"Trnava";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Atómová 1";"Trnava";"91701";;;;;;;;;;;"41,5168";"56,2189";;;"10,4511";"61,4286";"9,02256";;;;;;;;;;;;;"20,9313";;;;
"727";"Trnavskı";"Trnava";"Krajskı úrad, Okresnı úrad";"Praktická škola";"Slovenskı";"Špeciálna stredná škola";"Praktická škola";"Beethovenova 27";"Trnava";"91708";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"93,75";;;;
"728";"Trnavskı";"Trnava";"Krajskı úrad, Okresnı úrad";"Špeciálna základná škola";"Slovenskı";"Špeciálna základná škola";"Spojená škola";"Beethovenova 27";"Trnava";"91708";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"77,8462";;;;
"729";"Trnavskı";"Trnava";"Samosprávny kraj";"SOŠ automobilová";"Slovenskı";"Stredná odborná škola";"SOŠ automobilová";"Coburgova 39";"Trnava";"91702";"10,6436";;;;"27,0073";;;"9,09091";;;;;;;"16,4103";"9,74359";"5,34351";;;;;;;;;;;;;"22,0183";;;;
"730";"Trnavskı";"Trnava";"Krajskı úrad, Okresnı úrad";"Praktická škola";"Slovenskı";"Špeciálna stredná škola";"Prakt.škola Spojenej šk";"Èajkovského 50";"Trnava";"91708";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"10,1562";;;;
"731";"Trnavskı";"Trnava";"Krajskı úrad, Okresnı úrad";"Špeciálna základná škola";"Slovenskı";"Špeciálna základná škola";"Spojená škola";"Èajkovského 50";"Trnava";"91708";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"80,3077";;;;
"732";"Trnavskı";"Trnava";"Krajskı úrad, Okresnı úrad";"Špeciálna základná škola";"Slovenskı";"Špeciálna základná škola";"Spojená škola";"Èajkovského 50";"Trnava";"91708";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"733";"Trnavskı";"Trnava";"Krajskı úrad, Okresnı úrad";"Špeciálna základná škola";"Slovenskı";"Špeciálna základná škola";"Spojená škola";"Èajkovského 50";"Trnava";"91708";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"96,3077";;;;
"734";"Trnavskı";"Trnava";"Samosprávny kraj";"Stredná zdravotnícka škola";"Slovenskı";"Stredná odborná škola";"Str. zdravot. škola";"Daxnerova 6";"Trnava";"91792";"89,604";"15";;;"50,365";"27,5449";;"54,1502";;;;;;;;;;;;;;;;;;;;;;"43,8073";;;;
"735";"Trnavskı";"Trnava";"Súkromník";"Stredná odborná škola";"Slovenskı";"Stredná odborná škola";"Súkr. SOŠ Gos-Sk";"Ferka Urbánka 19";"Trnava";"91810";"23,7624";;;;"26,2774";"16,1677";;"7,50988";;;;;;;;;;;;;;;;;;;;;;"51,1468";;;;
"736";"Trnavskı";"Trnava";"Cirkev, cirkevné spoloèenstvo";"Základná škola";"Slovenskı";"Základná škola";"ZŠ Angely Merici";"Halenárska 45";"Trnava";"91807";;;;;;;;;;;"96,2471";"96,5174";;;"14,9624";"78,8722";"4,88722";;;;;;;;;;;;;"20,3072";;;;
"737";"Trnavskı";"Trnava";"Súkromník";"Základná umelecká škola";"Nesleduje sa";"Základná umelecká škola";"Súkromná ZUŠ";"Hollého 8";"Trnava";"91701";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"53,2967";;;;
"738";"Trnavskı";"Trnava";"Súkromník";"Taneèné konzervatórium";"Slovenskı";"Konzervatórium";"Taneèné konzervatórium";"Hollého 8";"Trnava";"91701";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"73,3333";;;;
"739";"Trnavskı";"Trnava";"Cirkev, cirkevné spoloèenstvo";"Gymnázium";"Slovenskı";"Gymnázium";"Gymnázium Angely Merici";"Hviezdoslavova 10";"Trnava";"91701";"91,2195";"52,7363";;;;"65,5";;;;;;;;;;;;;;;;;;;;;;;;"22,0721";;;;
"740";"Trnavskı";"Trnava";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Jána Bottu 27";"Trnava";"91701";;;;;;;;;;;"86,7084";"84,1507";;;"10,7519";"33,985";"22,1805";;;;;;;;;;;;;"3,02448";;;;
"741";"Trnavskı";"Trnava";"Samosprávny kraj";"Športové gymnázium";"Slovenskı";"Športové gymnázium";"Šport.gymnázium J.Herdu";"Jána Bottu 31";"Trnava";"91787";"100";"100";;;;"100";;;"50";;;;;;;;;;;;;;;;;;;;;"40";;;;
"742";"Trnavskı";"Trnava";"Cirkev, cirkevné spoloèenstvo";"Gymnázium";"Slovenskı";"Gymnázium";"Arcibiskupské gymnázium";"Kalinèiakova 24";"Trnava";"91701";"12,6829";;;;;"9";;;;;;;;;;;;;;;;;;;;;;;;"65,3153";;;;
"743";"Trnavskı";"Trnava";"Cirkev, cirkevné spoloèenstvo";"Stredná pedagogická škola";"Slovenskı";"Stredná odborná škola";"Ped.a soc.akad.bl.Laury";"Kalinèiakova 24";"Trnava";"91701";"36,1386";;;;"12,1655";;;"13,0435";;;;;;;;;;;;;;;;;;;;;;"2,52294";;;;
"744";"Trnavskı";"Trnava";"Samosprávny kraj";"Stredná priemyselná škola";"Slovenskı";"Stredná odborná škola";"SPŠ";"Komenského 1";"Trnava";"91731";"85,1485";"54";;;"71,0462";"26,9461";;;;;;;;;;;;;;;;;;;;;;;;"12,844";;;;
"745";"Trnavskı";"Trnava";"Samosprávny kraj";"SOŠ polytechnická";"Slovenskı";"Stredná odborná škola";"SOŠ polytechnická";"Koniarekova 17";"Trnava";"91850";"62,1287";;;;"7,54258";;;"93,6759";;;;;;;;;;;;;;;;;;;;;;"84,4037";;;;
"746";"Trnavskı";"Trnava";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Kornela Mahra 11";"Trnava";"91708";;;;;;;;;;;"24,8632";"60,199";;;"38,4962";"78,4211";"3,90978";;;;;;;;;;;;;"18,2429";;;;
"747";"Trnavskı";"Trnava";"Samosprávny kraj";"Obchodná akadémia";"Slovenskı a Nemeckı bil.";"Stredná odborná škola";"Obchodná akadémia";"Kukuèínova 2";"Trnava";"91729";"100";"99";;;"92,4574";"32,3353";"85,7143";;;"100";;;;;;;;;;;;;;;;;;;;"15,367";;;;
"748";"Trnavskı";"Trnava";"Samosprávny kraj";"SOŠ obchodu a sluieb";"Slovenskı";"Stredná odborná škola";"SOŠ obchodu a sluieb";"Lomonosovova 6";"Trnava";"91854";"20,297";;;;"46,9586";;;"17,7866";;;;;;;"9,23077";"4,61539";;;;;;;;;;;;;;"73,8532";;;;
"749";"Trnavskı";"Trnava";"Samosprávny kraj";"Stredná priemyselná škola";"Slovenskı";"Stredná odborná škola";"SPŠ stavebná";"Lomonosovova 7";"Trnava";"91708";"95,7921";"68";;;"83,455";"28,7425";;"62,4506";;;;;;;;;;;;;;;;;;;;;;"27,7523";;;;
"752";"Trnavskı";"Trnava";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Maxima Gorkého 21";"Trnava";"91702";;;;;;;;;;;"28,8507";"23,312";;;"18,3459";"58,1955";"6,39098";;;;;;;;;;;;;"27,7964";;;;
"753";"Trnavskı";"Trnava";"Obec";"Základná umelecká škola";"Nesleduje sa";"Základná umelecká škola";"Základná umelecká škola";"Mozartova 10";"Trnava";"91701";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"3,2967";;;;
"754";"Trnavskı";"Trnava";"Samosprávny kraj";"Gymnázium";"Slovenskı";"Gymnázium";"Gymnázium J.Hollého";"Na hlinách 30";"Trnava";"91726";"70,7317";"60,6965";;;;"83";;;"62,2642";;;;;;;;;;;;;;;;;;;;;"1,35135";;;;
"755";"Trnavskı";"Trnava";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Nám.Sl.Uè.Tovarišst. 12";"Trnava";"91701";;;;;;;;;;;"92,8851";"96,3042";;;"20,6015";"71,5038";"5,33835";;;;;;;;;;;;;"7,96927";;;;
"756";"Trnavskı";"Trnava";"Samosprávny kraj";"SOŠ elektrotechnická";"Slovenskı";"Stredná odborná škola";"SOŠ elektrotechnická";"Sibírska 1";"Trnava";"91701";"35,396";"31";;;"83,2117";"50,8982";;"20,1581";;;;;;;"5,1282";"23,5897";;;;;;;;;;;;;;"36,6972";;;;
"758";"Trnavskı";"Trnava";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Spartakovská 5";"Trnava";"91701";;;;;;;;;;;"68,0219";"56,2189";;;;;;;;;;;;;;;;;;"11,2338";;;;
"760";"Trnavskı";"Trnava";"Obec";"Základná umelecká škola";"Nesleduje sa";"Základná umelecká škola";"Základná umelecká škola";"Štefánikova 2";"Trnava";"91701";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"88,4615";;;;
"761";"Trnavskı";"Trnava";"Samosprávny kraj";"Stredná priemyselná škola";"Slovenskı";"Stredná odborná škola";"SPŠ dopravná";"Študentská 23";"Trnava";"91845";"70,5446";"67";;;"79,0754";"45,509";;;;;;;;;;;;;;;;;;;;;;;;"8,02752";;;;
"763";"Trnavskı";"Trnava";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Vanèurova 38";"Trnava";"91701";;;;;;;;;;;"86,2393";"95,0959";;;"19,4737";"58,9474";"10,1504";;;;;;;;;;;;;"13,5382";;;;
"764";"Trnavskı";"Trnava";"Samosprávny kraj";"SOŠ po¾noh. a slu. na vidieku";"Slovenskı";"Stredná odborná škola";"SOŠ po¾n. a slu. na v.";"Zavarská 9";"Trnava";"91728";"60,396";;;;"37,7129";"23,9521";;"41,502";;;;;;;"1,02564";"0";;;;;;;;;;;;;;"71,3303";;;;
"765";"Trnavskı";"Trnava";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Ivana Krasku 29";"Trnava";"91705";;;;;;;;;;;"67,5528";"81,6631";;;"69,4737";"70,0752";"51,5789";;;;;;;;;;;;;"11,1858";;;;
"766";"Trnavskı";"Trnava";"Krajskı úrad, Okresnı úrad";"OU pri špec. vıchov. zariadení";"Slovenskı";"Špeciálna stredná škola";"Odborné uèilište RDM";"Trstín 335";"Trstín";"91905";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"56,25";;;;
"767";"Trnavskı";"Trnava";"Krajskı úrad, Okresnı úrad";"ŠZŠ pri špec.vıchovn.zariadení";"Slovenskı";"Špeciálna základná škola";"Špeciálna ZŠ pri RDD";"Trstín 345";"Trstín";"91905";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"68,3077";;;;
"768";"Trnavskı";"Trnava";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Trstín 457";"Trstín";"91905";;;;;;;;;;;"65,2854";"47,4769";;;;;;;;;;;;;;;;;;"24,4359";;;;
"769";"Trnavskı";"Trnava";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Vlèkovce 1";"Vlèkovce";"91923";;;;;;;;;;;;;;;"76,9925";"70,0752";"8,19549";;;;;;;;;;;;;"52,6644";;;;
"770";"Trnavskı";"Trnava";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Voderady 160";"Voderady";"91942";;;;;;;;;;;"62,7052";"79,4598";;;"73,9098";"26,1654";"90,4511";;;;;;;;;;;;;"50,5521";;;;
"771";"Trnavskı";"Trnava";"Obec";"Základná umelecká škola";"Nesleduje sa";"Základná umelecká škola";"Základná umelecká škola";"Voderady 160";"Voderady";"91942";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"35,7143";;;;
"772";"Trnavskı";"Trnava";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Športová 33";"Zavar";"91926";;;;;;;;;;;"72,9476";"29,7797";;;;;;;;;;;;;;;;;;"30,4369";;;;
"773";"Trnavskı";"Trnava";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Zeleneè 223";"Zeleneè";"91921";;;;;;;;;;;"48,5536";"40,7249";;;"50,8271";"53,1579";"68,3459";;;;;;;;;;;;;"47,7676";;;;
"774";"Trenèiansky";"Bánovce nad Bebravou";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Duklianska 1";"Bánovce nad Bebravou";"95701";;;;;;;;;;;"60,7506";"95,3092";;;"48,1203";"87,5188";"28,0451";;;;;;;;;;;;;"20,1632";;;;
"775";"Trenèiansky";"Bánovce nad Bebravou";"Samosprávny kraj";"Stredná odborná škola";"Slovenskı";"Stredná odborná škola";"Stredná odborná škola";"Farská 7";"Bánovce nad Bebravou";"95701";"52,4752";"16";;;"63,9903";"66,4671";;"19,3676";;;;;;;;;;;;;;;;;;;;;;"74,0826";;;;
"776";"Trenèiansky";"Bánovce nad Bebravou";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Gorazdova 6";"Bánovce nad Bebravou";"95704";;;;;;;;;;;"61,6888";"86,4961";;;"47,1429";"53,2331";"86,2406";;;;;;;;;;;;;"4,80077";;;;
"777";"Trenèiansky";"Bánovce nad Bebravou";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"J. A. Komenského 1";"Bánovce nad Bebravou";"95704";;;;;;;;;;;"58,3268";"66,951";;;"54,812";"10,1504";"20,4511";;;;;;;;;;;;;"34,9496";;;;
"778";"Trenèiansky";"Bánovce nad Bebravou";"Obec";"Základná umelecká škola";"Nesleduje sa";"Základná umelecká škola";"Základná umelecká škola";"Novomeského 3";"Bánovce nad Bebravou";"95704";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"70,8791";;;;
"779";"Trenèiansky";"Bánovce nad Bebravou";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Partizánska 6";"Bánovce nad Bebravou";"95701";;;;;;;;;;;"73,4167";"75,0533";;;"83,609";"89,3233";"59,7744";;;;;;;;;;;;;"15,8425";;;;
"781";"Trenèiansky";"Bánovce nad Bebravou";"Krajskı úrad, Okresnı úrad";"Špeciálna základná škola";"Slovenskı";"Špeciálna základná škola";"Špeciálna základ. škola";"Radlinského 1605";"Bánovce nad Bebravou";"95701";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"782";"Trenèiansky";"Bánovce nad Bebravou";"Krajskı úrad, Okresnı úrad";"Špeciálna základná škola";"Slovenskı";"Špeciálna základná škola";"Špeciálna základ. škola";"Radlinského 1605";"Bánovce nad Bebravou";"95701";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"47,3846";;;;
"783";"Trenèiansky";"Bánovce nad Bebravou";"Samosprávny kraj";"Gymnázium";"Slovenskı";"Gymnázium";"Gymnázium J. Jesenského";"Radlinského 2";"Bánovce nad Bebravou";"95701";"73,1707";"65,6716";;;;"65,5";;;;;;;;;"33,3333";"38,0952";"76,9841";;;;;;;;;;;;;"42,7928";;;;
"784";"Trenèiansky";"Bánovce nad Bebravou";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Školská 29";"Bánovce nad Bebravou";"95701";;;;;;;;;;;"50,8991";"68,3014";;;"38,4962";"12,1805";"28,6466";;;;;;;;;;;;;"24,4359";;;;
"785";"Trenèiansky";"Bánovce nad Bebravou";"Krajskı úrad, Okresnı úrad";"ZŠ pre iakov s naruš.komun.i.";"Slovenskı";"Špeciálna základná škola";"ZŠint.iaci s naruš.kom";"Brezolupy 30";"Brezolupy";"95701";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"26,1538";;;;
"786";"Trenèiansky";"Bánovce nad Bebravou";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Dvorec 63";"Dvorec";"95655";;;;;;;;;;;;;;;"88,0451";"79,3985";"92,2556";;;;;;;;;;;;;"9,26548";;;;
"787";"Trenèiansky";"Bánovce nad Bebravou";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Podluany 36";"Podluany";"95652";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"788";"Trenèiansky";"Bánovce nad Bebravou";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Rybany 355";"Rybany";"95636";;;;;;;;;;;"6,1767";"12,1535";;;"12,2556";"4,96241";"7,74436";;;;;;;;;;;;;"64,7144";;;;
"789";"Trenèiansky";"Bánovce nad Bebravou";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Slatina nad Bebravou 154";"Slatina nad Bebravou";"95653";;;;;;;;;;;"65,2854";"63,3973";;;"70";"28,1955";"92,1805";;;;;;;;;;;;;"73,4518";;;;
"790";"Trenèiansky";"Bánovce nad Bebravou";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Šišov 74";"Šišov";"95638";;;;;;;;;;;"39,2494";"71,855";;;"17,5188";"84,0602";"4,66165";;;;;;;;;;;;;"91,0226";;;;
"791";"Trenèiansky";"Bánovce nad Bebravou";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"SNP 5";"Uhrovec";"95641";;;;;;;;;;;"91,8686";"78,3227";;;"69,4737";"56,9925";"39,0977";;;;;;;;;;;;;"22,5636";;;;
"792";"Trenèiansky";"Bánovce nad Bebravou";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Zlatníky 62";"Zlatníky";"95637";;;;;;;;;;;"56,9195";"24,5913";;;;;;;;;;;;;;;;;;"71,4354";;;;
"793";"Trenèiansky";"Ilava";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Štúrova 276";"Bolešov";"01853";;;;;;;;;;;"48,319";"48,1166";;;"49,2481";"30,9023";"87,7444";;;;;;;;;;;;;"23,2357";;;;
"794";"Trenèiansky";"Ilava";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Èervenı Kameò 228";"Èervenı Kameò";"01856";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"94,7672";;;;
"795";"Trenèiansky";"Ilava";"Samosprávny kraj";"Stredná priemyselná škola";"Slovenskı";"Stredná odborná škola";"Stred.priemyselná škola";"Obrancov mieru 1";"Dubnica nad Váhom";"01841";"81,1881";"77";;;"88,3212";"70,6587";;"76,2846";;;;;;;;;;;;;;;;;;;;;;"30,0459";;;;
