"ID";"kraj";"okres";"zriadovatel";"druh_skoly";"jazyk";"typ_skoly";"nazov";"ulica";"obec";"PSC";"Mat_SJ";"Mat_M";"Mat_MJ";"Mat_SJaSL";"Mat_AJB1";"Mat_AJB2";"Mat_AJC1";"Mat_NJB1";"Mat_NJB2";"Mat_NJC1";"T9_SJ";"T9_M";"T9_MJ";"T9_SJaSL";"riad_skoly";"podm_VaV";"VV_proces";"insp_9R_SJ";"insp_4R_Pri";"insp_9r_Fyz";"insp_9R_Pri";"ucasti";"Kom_M";"Kom_SJ";"mimo_vysl";"nezam";"nezam_okres";"prijati_VS";"uspesnost_VS";"poc_ucitelov";"IKT";"kval";"rozpocet";"vlastne_zdroje"
"1009";"Trenèiansky";"Prievidza";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"P. J. Šafárika 3";"Prievidza";"97101";;;;;;;;;;;"59,3";"66,3";;;"67,0455";"98";"73,401";;;;;;;;;;;;;"7,7193";;;;
"1010";"Trenèiansky";"Prievidza";"Obec";"Základná umelecká škola";"Nesleduje sa";"Základná umelecká škola";"ZUŠ Ladislava Stanèeka";"Rastislavova 13";"Prievidza";"97101";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"4,12758";;;;
"1011";"Trenèiansky";"Prievidza";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Rastislavova 4";"Prievidza";"97101";;;;;;;;;;;"64,6";"60,7";;;"91,7647";"95";"75,8411";;;;;;;;;;;;;"6,65499";;;;
"1013";"Trenèiansky";"Prievidza";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"S. Chalupku 14";"Prievidza";"97101";;;;;;;;;;;"66,4";"59,1";;;"64,77";"75,51";"71,73";;;;;;;;;;;;;"6,33117";;;;
"1014";"Trenèiansky";"Prievidza";"Samosprávny kraj";"Stredná odborná škola";"Slovenskı";"Stredná odborná škola";"Stredná odborná škola";"T. Vansovej 32";"Prievidza";"97101";"50,4";;;;"56,5";;;"39,5";;;;;;;;;;;;;;;;;;;;;;"11,7264";;;;
"1015";"Trenèiansky";"Prievidza";"Krajskı úrad, Okresnı úrad";"Praktická škola";"Slovenskı";"Špeciálna stredná škola";"Praktická škola ŠZŠI";"Úzka 2";"Prievidza";"97101";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"1016";"Trenèiansky";"Prievidza";"Krajskı úrad, Okresnı úrad";"Špeciálna základná škola int.";"Slovenskı";"Špeciálna základná škola";"Špeciálna ZŠ internátna";"Úzka 2";"Prievidza";"97101";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"18,8406";;;;
"1017";"Trenèiansky";"Prievidza";"Krajskı úrad, Okresnı úrad";"Špeciálna základná škola int.";"Slovenskı";"Špeciálna základná škola";"Špeciálna ZŠ internátna";"Úzka 2";"Prievidza";"97101";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"22,2222";;;;
"1018";"Trenèiansky";"Prievidza";"Krajskı úrad, Okresnı úrad";"Špeciálna základná škola int.";"Slovenskı";"Špeciálna základná škola";"Špeciálna ZŠ internátna";"Úzka 2";"Prievidza";"97101";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"12,5";;;;
"1019";"Trenèiansky";"Prievidza";"Samosprávny kraj";"Stredná odborná škola";"Slovenskı";"Stredná odborná škola";"Stredná odborná škola";"Vinohradnícka 8";"Prievidza";"97158";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"1020";"Trenèiansky";"Prievidza";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Komenského 43";"Ráztoèno";"97231";;;;;;;;;;;"58,7";"56,7";;;"78,0488";"70,8333";"53,7586";;;;;;;;;;;;;"18,0556";;;;
"1021";"Trenèiansky";"Prievidza";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Hlavná 375";"Sebedraie";"97205";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"10";;;;
"1022";"Trenèiansky";"Prievidza";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Tuina 327";"Tuina";"97214";;;;;;;;;;;;;;;"99,0476";"87,3016";"77,9119";;;;;;;;;;;;;"8,57143";;;;
"1023";"Trenèiansky";"Prievidza";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Valaská Belá 242";"Valaská Belá";"97228";;;;;;;;;;;"64,5";"53,1";;;;;;;;;;;;;;;;;;"8,48485";;;;
"1024";"Trenèiansky";"Prievidza";"Súkromník";"Základná umelecká škola";"Nesleduje sa";"Základná umelecká škola";"Súkromná ZUŠ";"Valaská Belá 242";"Valaská Belá";"97228";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"2,04082";;;;
"1025";"Trenèiansky";"Prievidza";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"J. A. Komenského 6";"Zemianske Kosto¾any";"97243";;;;;;;;;;;"55,3";"58,3";;;"74,25";"78,5";"92";;;;;;;;;;;;;"11,9266";;;;
"1026";"Trenèiansky";"Púchov";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Slatinská 3";"Beluša";"01861";;;;;;;;;;;"66,5";"56,3";;;"75,6098";"88,7324";"76,1214";;;;;;;;;;;;;"6,83594";;;;
"1027";"Trenèiansky";"Púchov";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Dohòany 468";"Dohòany";"02051";;;;;;;;;;;;;;;"81,25";"81,1594";"72,0641";;;;;;;;;;;;;"16";;;;
"1028";"Trenèiansky";"Púchov";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Školská 125";"Dolné Koèkovce";"02001";;;;;;;;;;;;;;;"88";"77";"89,75";;;;;;;;;;;;;"13,7931";;;;
"1029";"Trenèiansky";"Púchov";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Horovce 79";"Horovce";"02062";;;;;;;;;;;;;;;"83,1776";"75";"63,5417";;;;;;;;;;;;;"9,09091";;;;
"1030";"Trenèiansky";"Púchov";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Lazy pod Makytou 148";"Lazy pod Makytou";"02055";;;;;;;;;;;"70,3";"53,9";;;;;;;;;;;;;;;;;;"12,8713";;;;
"1031";"Trenèiansky";"Púchov";"Obec";"Základná škola";"Slovenskı";"Základná škola";"ZŠ s MŠ J.A.Komenského";"Lednica 350";"Lednica";"02063";;;;;;;;;;;"63";"66,3";;;"71,9512";"61,5385";"59,6537";;;;;;;;;;;;;"11,5385";;;;
"1032";"Trenèiansky";"Púchov";"Obec";"Základná škola";"Slovenskı";"Základná škola";"ZŠ Eduarda Schreibera";"Schreiberova 372";"Lednické Rovne";"02061";;;;;;;;;;;"72,4";"62,9";;;"87,8049";"98,6301";"81,4295";;;;;;;;;;;;;"7,38786";;;;
"1033";"Trenèiansky";"Púchov";"Samosprávny kraj";"SOŠ sklárska";"Slovenskı";"Stredná odborná škola";"SOŠ sklárska";"Súhradka 193";"Lednické Rovne";"02061";"45,3";;;;"47,2";;;"40";;;;;;;"71,6535";"67,1233";"72,3";;;;;;;;;;;;;"19,1781";;;;
"1034";"Trenèiansky";"Púchov";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Lysá pod Makytou 44";"Lysá pod Makytou";"02054";;;;;;;;;;;"72,2";"57,4";;;"89,75";"77,5";"89,25";;;;;;;;;;;;;"8,85417";;;;
"1035";"Trenèiansky";"Púchov";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Gorazdova 2";"Púchov";"02001";;;;;;;;;;;"67,9";"57,9";;;"86,25";"79,75";"90,5";;;;;;;;;;;;;"7,57238";;;;
"1036";"Trenèiansky";"Púchov";"Obec";"Základná škola";"Slovenskı";"Základná škola";"ZŠ J.A.Komenského";"Komenského 50";"Púchov";"02001";;;;;;;;;;;"63,4";"55,8";;;"84,5528";"80,5556";"71,6361";;;;;;;;;;;;;"8,47458";;;;
"1037";"Trenèiansky";"Púchov";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Mládenícka 1434/16";"Púchov";"02001";;;;;;;;;;;"69,8";"65,5";;;"88,4297";"75,3425";"75,23";;;;;;;;;;;;;"6,73401";;;;
"1038";"Trenèiansky";"Púchov";"Cirkev, cirkevné spoloèenstvo";"Základná škola";"Slovenskı a Anglickı bil.";"Základná škola";"Cirkevná ZŠ sv. Margity";"Námestie slobody 1";"Púchov";"02001";;;;;;;;;;;"76,6";"74,4";;;"86,5169";"96";"70,1724";;;;;;;;;;;;;"10,1695";;;;
"1039";"Trenèiansky";"Púchov";"Obec";"Základná umelecká škola";"Nesleduje sa";"Základná umelecká škola";"Základná umelecká škola";"Poštová 809";"Púchov";"02001";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"4,48718";;;;
"1040";"Trenèiansky";"Púchov";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Slovanská 23";"Púchov";"02001";;;;;;;;;;;"62,4";"63";;;"80,4688";"75,6757";"73,2312";;;;;;;;;;;;;"8,93855";;;;
"1041";"Trenèiansky";"Púchov";"Samosprávny kraj";"Stredná odborná škola";"Slovenskı";"Stredná odborná škola";"Stredná odborná škola";"Terézie Vansovej 45";"Púchov";"02032";"42";"19,8";;;"45,3";;;"35,4";;;;;;;"69,29";"73,97";;;;;;;;;;;;;;"11,745";;;;
"1042";"Trenèiansky";"Púchov";"Samosprávny kraj";"SOŠ obchodu a sluieb";"Slovenskı";"Stredná odborná škola";"SOŠ obchodu a sluieb";"Ul. 1. mája 1264";"Púchov";"02029";"50,1";;;;"40,8";"49,4";;"47,4";;;;;;;;;;;;;;;;;;;;;;"11,022";;;;
"1043";"Trenèiansky";"Púchov";"Samosprávny kraj";"Gymnázium";"Slovenskı";"Gymnázium";"Gymnázium";"Ul. 1. mája 905";"Púchov";"02015";"67,2";"65";;;;"60,3";;;;;;;;;"78,8235";"97,3684";"78,2";;;;;;;;;;;;;"9,15842";;;;
"1044";"Trenèiansky";"Púchov";"Krajskı úrad, Okresnı úrad";"Špeciálna základná škola";"Slovenskı";"Špeciálna základná škola";"Špeciálna základ. škola";"Ul. športovcov 1461";"Púchov";"02001";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"22,5";;;;
"1045";"Trenèiansky";"Púchov";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Hlavná 83";"Streenice";"02001";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"7,69231";;;;
"1046";"Trenèiansky";"Púchov";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Visolaje 150";"Visolaje";"01861";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"1047";"Trenèiansky";"Púchov";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Zárieèie 136";"Zárieèie";"02052";;;;;;;;;;;"69,8";"66,2";;;"88,6179";"79,4521";"68,23";;;;;;;;;;;;;"9,15033";;;;
"1048";"Trenèiansky";"Púchov";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Zubák 192";"Zubák";"02064";;;;;;;;;;;"63,2";"55";;;"85,5";"77,75";"84,25";;;;;;;;;;;;;"13,9241";;;;
"1049";"Trenèiansky";"Trenèín";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Bobot 63";"Bobot";"91325";;;;;;;;;;;;;;;"78,5047";"77,7778";"52,8788";;;;;;;;;;;;;"26,6667";;;;
"1050";"Trenèiansky";"Trenèín";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Dolná Poruba 88";"Dolná Poruba";"91444";;;;;;;;;;;"68";"61,9";;;"78,0488";"68,1159";"67,1983";;;;;;;;;;;;;"15,1515";;;;
"1051";"Trenèiansky";"Trenèín";"Obec";"Základná škola";"Slovenskı";"Základná škola";"ZŠ s MŠ Rudolfa Heèku";"Dolná Súèa 252";"Dolná Súèa";"91332";;;;;;;;;;;"72,1";"61,8";;;"63,4146";"73,9726";"81,7225";;;;;;;;;;;;;"7,89474";;;;
"1052";"Trenèiansky";"Trenèín";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Drietoma 453";"Drietoma";"91303";;;;;;;;;;;"57,8";"38,4";;;"80,4878";"78,8732";"67,5261";;;;;;;;;;;;;"9,09091";;;;
"1053";"Trenèiansky";"Trenèín";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Dubodiel 335";"Dubodiel";"91323";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"10,7143";;;;
"1054";"Trenèiansky";"Trenèín";"Obec";"Základná škola";"Slovenskı";"Základná škola";"ZŠ s MŠ Michala Rešetku";"Horná Súèa 242";"Horná Súèa";"91333";;;;;;;;;;;"60,5";"41,1";;;"84";"74,5";"85,5";;;;;;;;;;;;;"8,21429";;;;
"1055";"Trenèiansky";"Trenèín";"Obec";"Základná škola";"Slovenskı";"Základná škola";"ZŠ s MŠ Václava Mitúcha";"Školská 2";"Horné Srnie";"91442";;;;;;;;;;;"63,2";"56";;;"81,82";"93,75";"73,38";;;;;;;;;;;;;"8,7156";;;;
"1056";"Trenèiansky";"Trenèín";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Chocholná - Velèice 313";"Chocholná-Velèice";"91304";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"11,4286";;;;
"1057";"Trenèiansky";"Trenèín";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Ivanovce 18";"Ivanovce";"91305";;;;;;;;;;;;;;;"75";"82,6087";"52,5591";;;;;;;;;;;;;"15";;;;
"1058";"Trenèiansky";"Trenèín";"Obec";"Základná škola";"Slovenskı";"Základná škola";"ZŠ s MŠ Jána Smreka";"Melèice - Lieskové 377";"Melèice-Lieskové";"91305";;;;;;;;;;;"59,1";"59,5";;;;;;;;;;;;;;;;;;"6,31868";;;;
"1059";"Trenèiansky";"Trenèín";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Mníchova Lehota 85";"Mníchova Lehota";"91321";;;;;;;;;;;;;;;"87,25";"86,75";"89,5";;;;;;;;;;;;;"10,6383";;;;
"1060";"Trenèiansky";"Trenèín";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Motešice 77";"Motešice";"91326";;;;;;;;;;;"66,8";"71,5";;;"90,2439";"76,3889";"72,9786";;;;;;;;;;;;;"10,9375";;;;
"1061";"Trenèiansky";"Trenèín";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Janka Palu 2";"Nemšová";"91441";;;;;;;;;;;"78,4";"72";;;;;;;;;;;;;;;;;;"7,12166";;;;
"1062";"Trenèiansky";"Trenèín";"Obec";"Základná umelecká škola";"Nesleduje sa";"Základná umelecká škola";"Základná umelecká škola";"¼uborèianska 2";"Nemšová";"91441";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"4,31965";;;;
"1066";"Trenèiansky";"Trenèín";"Cirkev, cirkevné spoloèenstvo";"Základná škola";"Slovenskı";"Základná škola";"Spoj.kat.šk.-ZŠsv.Mich";"Školská 9";"Nemšová";"91441";;;;;;;;;;;"70,4";"55,3";;;"79,5";"75,5";"84,25";;;;;;;;;;;;;"9,01961";;;;
"1067";"Trenèiansky";"Trenèín";"Cirkev, cirkevné spoloèenstvo";"Stredná odborná škola";"Slovenskı";"Stredná odborná škola";"SOŠ sv. Rafaela";"Školská 9";"Nemšová";"91441";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"1068";"Trenèiansky";"Trenèín";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Neporadza 132";"Neporadza";"91326";;;;;;;;;;;;;;;"67,8571";"50,7463";"53,7844";;;;;;;;;;;;;"17,6471";;;;
"1069";"Trenèiansky";"Trenèín";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Omšenie 629";"Omšenie";"91443";;;;;;;;;;;"56,3";"46,2";;;"81";"76,25";"80,5";;;;;;;;;;;;;"9,79021";;;;
"1070";"Trenèiansky";"Trenèín";"Súkromník";"Základná umelecká škola";"Nesleduje sa";"Základná umelecká škola";"Súkromná ZUŠ";"Omšenie 629";"Omšenie";"91443";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"11,2426";;;;
"1071";"Trenèiansky";"Trenèín";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Selec 183";"Selec";"91336";;;;;;;;;;;;;;;"94,37";"91,3";"76,58";;;;;;;;;;;;;"10,5263";;;;
"1072";"Trenèiansky";"Trenèín";"Súkromník";"Základná umelecká škola";"Nesleduje sa";"Základná umelecká škola";"Súkromná ZUŠ ADIA";"Selec 69";"Selec";"91336";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"5,07812";;;;
"1073";"Trenèiansky";"Trenèín";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Skalka nad Váhom 103";"Skalka nad Váhom";"91331";;;;;;;;;;;;;;;"59,1667";"75,3425";"72,9345";;;;;;;;;;;;;"13,6364";;;;
"1074";"Trenèiansky";"Trenèín";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Soblahov 404";"Soblahov";"91338";;;;;;;;;;;"73,5";"78,8";;;"77,686";"80,8219";"76,6082";;;;;;;;;;;;;"7,18232";;;;
"1075";"Trenèiansky";"Trenèín";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Svinná 131";"Svinná";"91324";;;;;;;;;;;"69,1";"45,8";;;"74,25";"78,25";"82,5";;;;;;;;;;;;;"7,56302";;;;
"1076";"Trenèiansky";"Trenèín";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"J. Braneckého 15";"Trenèianska Teplá";"91401";;;;;;;;;;;"60,7";"59,2";;;"83,75";"79";"85";;;;;;;;;;;;;"8,56031";;;;
"1077";"Trenèiansky";"Trenèín";"Súkromník";"Základná umelecká škola";"Nesleduje sa";"Základná umelecká škola";"Súkromná ZUŠ";"J. Braneckého 5";"Trenèianska Teplá";"91401";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"7,26257";;;;
"1078";"Trenèiansky";"Trenèín";"Krajskı úrad, Okresnı úrad";"Praktická škola internátna";"Slovenskı";"Špeciálna stredná škola";"Praktická škola intern.";"M. R. Štefánika 1";"Trenèianska Teplá";"91401";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"18,1818";;;;
"1079";"Trenèiansky";"Trenèín";"Krajskı úrad, Okresnı úrad";"Špeciálna základná škola int.";"Slovenskı";"Špeciálna základná škola";"Špeciálna ZŠ internátna";"M. R. Štefánika 1";"Trenèianska Teplá";"91401";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"15,7895";;;;
"1080";"Trenèiansky";"Trenèín";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ Samuela Timona";"Bánovská 30";"Trenèianska Turná";"91321";;;;;;;;;;;"73,6";"76,7";;;"82,02";"100";"75,69";;;;;;;;;;;;;"7,25";;;;
"1081";"Trenèiansky";"Trenèín";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Trenèianske Jastrabie 115";"Trenèianske Jastrabie";"91322";;;;;;;;;;;"74,5";"68,3";;;"79,55";"97,96";"71,82";;;;;;;;;;;;;"7,58294";;;;
"1082";"Trenèiansky";"Trenèín";"Obec";"Základná škola";"Slovenskı";"Základná škola";"ZŠ Jána Lipského s MŠ";"Trenèianske Stankovce 405";"Trenèianske Stankovce";"91311";;;;;;;;;;;"59,1";"61";;;"88,6179";"75";"79,9398";;;;;;;;;;;;;"7,75194";;;;
"1083";"Trenèiansky";"Trenèín";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Sídlisko SNP 6";"Trenèianske Teplice";"91451";;;;;;;;;;;"66,4";"71,9";;;"92,7711";"89,7436";"77,7238";;;;;;;;;;;;;"7,59494";;;;
"1084";"Trenèiansky";"Trenèín";"Obec";"Základná umelecká škola";"Nesleduje sa";"Základná umelecká škola";"Základná umelecká škola";"Sídlisko SNP 6";"Trenèianske Teplice";"91451";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"6,54762";;;;
"1085";"Trenèiansky";"Trenèín";"Súkromník";"Športové gymnázium";"Slovenskı";"Gymnázium";"Súkr.športové gymnázium";"Sídlisko SNP 6";"Trenèianske Teplice";"91451";"45,4";;;;;"41,8";;;;;;;;;"56,1538";"58,9041";"74,2358";;;;;;;;;;;;;"13,6842";;;;
"1086";"Trenèiansky";"Trenèín";"Samosprávny kraj";"Gymnázium";"Slovenskı a Francúzsky bil.";"Gymnázium";"Gymnázium ¼udovítaŠtúra";"1. mája 2";"Trenèín";"91135";"69,7";"68,6";;;;"69,5";;;"64,4";;;;;;"80,5";"83,5";"84,75";;;;;;;;;;;;;"7,62608";;;;
"1088";"Trenèiansky";"Trenèín";"Cirkev, cirkevné spoloèenstvo";"Pedagog. a sociálna akadémia";"Slovenskı";"Stredná odborná škola";"Pedagog. a soc.akadémia";"1. mája 7";"Trenèín";"91101";"55,6";;;;"61";"69,2";;;;;;;;;"95,4";"95,31";"85,35";;;;;;;;;;;;;"9,61539";;;;
"1089";"Trenèiansky";"Trenèín";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Bezruèova 66";"Trenèín";"91101";;;;;;;;;;;"79,7";"77";;;"71,5447";"72,2222";"59,6295";;;;;;;;;;;;;"6,26305";;;;
"1090";"Trenèiansky";"Trenèín";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Dlhé Hony 1";"Trenèín";"91101";;;;;;;;;;;"76,9";"78,5";;;"86,5";"80,25";"89";;;;;;;;;;;;;"6,34921";;;;
"1091";"Trenèiansky";"Trenèín";"Súkromník";"Základná umelecká škola";"Nesleduje sa";"Základná umelecká škola";"Súkromná ZUŠ";"Gagarinova 7";"Trenèín";"91101";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"4,11765";;;;
"1092";"Trenèiansky";"Trenèín";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Hodova 37";"Trenèín";"91101";;;;;;;;;;;"69";"71,9";;;"76,4";"78";"69,37";;;;;;;;;;;;;"6,89266";;;;
"1093";"Trenèiansky";"Trenèín";"Samosprávny kraj";"Stredná zdravotnícka škola";"Slovenskı";"Stredná odborná škola";"Stredná zdravot. škola";"J. Braneckého 4";"Trenèín";"91167";"60,2";;;;"65";"81,7";;"45,1";;;;;;;"88,25";"73";"89,25";;;;;;;;;;;;;"9,23623";;;;
"1094";"Trenèiansky";"Trenèín";"Samosprávny kraj";"SOŠ obchodu a sluieb";"Slovenskı";"Stredná odborná škola";"SOŠ obchodu a sluieb";"Jilemnického 24";"Trenèín";"91250";"49,9";;;;"52,6";"44,7";;"36,4";;;;;;;;;;;;;;;;;;;;;;"10,9069";;;;
"1095";"Trenèiansky";"Trenèín";"Samosprávny kraj";"Športové gymnázium";"Slovenskı";"Športové gymnázium";"Športové gymnázium Trenèín";"Stanièná 6";"Trenèín";"91105";"53,5";"46,7";;;;"46";;;"26,3";;;;;;"81,8898";"79,4521";"85,1211";;;;;;;;;;;;;"8,8785";;;;
"1097";"Trenèiansky";"Trenèín";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Kubranská 80";"Trenèín";"91101";;;;;;;;;;;"72,2";"64,8";;;"74,55";"76,09";"81,79";;;;;;;;;;;;;"9,14286";;;;
"1098";"Trenèiansky";"Trenèín";"Krajskı úrad, Okresnı úrad";"SOŠ letecko-technická";"Slovenskı";"Stredná odborná škola";"SOŠ letecko-technická";"Legionárska 160";"Trenèín";"91104";"48,3";;;;"52,5";"67,9";;"34,2";;;;;;;"82,76";"96,88";"75,09";;;;;;;;;;;;;"10,0346";;;;
"1099";"Trenèiansky";"Trenèín";"Krajskı úrad, Okresnı úrad";"Praktická škola";"Slovenskı";"Špeciálna stredná škola";"Praktická škola ŠZŠI";"¼udovíta Stárka 12";"Trenèín";"91105";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"14,2857";;;;
"1100";"Trenèiansky";"Trenèín";"Krajskı úrad, Okresnı úrad";"Špeciálna základná škola int.";"Slovenskı";"Špeciálna základná škola";"ŠZŠI V.Predmerského";"¼udovíta Stárka 12";"Trenèín";"91105";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"6,25";;;;
"1101";"Trenèiansky";"Trenèín";"Krajskı úrad, Okresnı úrad";"Špeciálna základná škola int.";"Slovenskı";"Špeciálna základná škola";"ŠZŠI V.Predmerského";"¼udovíta Stárka 12";"Trenèín";"91105";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"33,3333";;;;
"1102";"Trenèiansky";"Trenèín";"Krajskı úrad, Okresnı úrad";"Špeciálna základná škola int.";"Slovenskı";"Špeciálna základná škola";"ŠZŠI V.Predmerského";"¼udovíta Stárka 12";"Trenèín";"91105";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"23,5955";;;;
"1103";"Trenèiansky";"Trenèín";"Samosprávny kraj";"Obchodná akadémia";"Slovenskı";"Stredná odborná škola";"OA Milana Hodu";"Martina Rázusa 1";"Trenèín";"91129";"56,7";;;;"62,7";"73,7";;"51,5";;;;;;;;;;;;;;;;;;;;;;"8,4507";;;;
"1104";"Trenèiansky";"Trenèín";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Na dolinách 27";"Trenèín";"91105";;;;;;;;;;;"61,3";"51";;;"86,25";"85,25";"86";;;;;;;;;;;;;"8,19672";;;;
"1105";"Trenèiansky";"Trenèín";"Obèianske zdruenia";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Súkromná ZŠ FUTURUM";"Na dolinách 27";"Trenèín";"91105";;;;;;;;;;;;;;;"61,7284";"81,0811";"72,9469";;;;;;;;;;;;;"23,913";;;;
"1106";"Trenèiansky";"Trenèín";"Obèianske zdruenia";"Gymnázium";"Slovenskı a Anglickı bil.";"Gymnázium";"Súkr. gymn. FUTURUM";"Na dolinách 27";"Trenèín";"91105";"58,8";"68,9";;;;;"66,8";;;;;;;;"66,9291";"68,4931";"78,6808";;;;;;;;;;;;;;;;;
"1107";"Trenèiansky";"Trenèín";"Obec";"Základná umelecká škola";"Nesleduje sa";"Základná umelecká škola";"ZUŠ Karola Pádivého";"Nám. SNP 2";"Trenèín";"91189";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"4,75779";;;;
"1108";"Trenèiansky";"Trenèín";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Novomeského 11";"Trenèín";"91108";;;;;;;;;;;"68";"60,3";;;;;;;;;;;;;;;;;;"6,43836";;;;
"1109";"Trenèiansky";"Trenèín";"Súkromník";"Základná umelecká škola";"Nesleduje sa";"Základná umelecká škola";"Súkromná ZUŠ";"Novomeského 11";"Trenèín";"91108";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"3,72024";;;;
