"ID";"kraj";"okres";"zriadovatel";"druh_skoly";"jazyk";"typ_skoly";"nazov";"ulica";"obec";"PSC";"Mat_SJ";"Mat_M";"Mat_MJ";"Mat_SJaSL";"Mat_AJB1";"Mat_AJB2";"Mat_NJB1";"Mat_NJB2";"T9_SJ";"T9_M";"T9_MJ";"T9_SJaSL";"riad_skoly";"podm_VaV";"VV_proces";"insp_9R_SJ";"insp_4R_Pri";"insp_9r_Fyz";"insp_9R_Pri";"ucasti";"Kom_M";"Kom_SJ";"mimo_vysl";"nezam";"nezam_okres";"prijati_VS";"uspesnost_VS";"poc_ucitelov";"IKT";"kval";"rozpocet";"vlastne_zdroje"
"1687";"ilinskı";"Èadca";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Kudlov 781";"Skalité";"02314";;;;;;;;;"24";"24";;;"2016/17";"2016/17";"2016/17";;;;;;;;"246";;;;;"246";"19";;;
"1688";"ilinskı";"Èadca";"Cirkev, cirkevné spoloèenstvo";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Skalité è.729";"Skalité";"02314";;;;;;;;;"38";"38";;;"2015/16";"2015/16";"2015/16";;;;;;;;"305";;;;;"305";"25";;;
"1689";"ilinskı";"Èadca";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Stará Bystrica 680";"Stará Bystrica";"02304";;;;;;;;;"43";"43";;;"2015/16";"2015/16";"2015/16";;;;;;;;"312";;;;;"312";"24";;;
"1690";"ilinskı";"Èadca";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Staškov 502";"Staškov";"02353";;;;;;;;;"36";"36";;;"2009/10";"2009/10";"2009/10";;;;;;;;"263";;;;;"263";"22";;;
"1691";"ilinskı";"Èadca";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Svrèinovec 336";"Svrèinovec";"02312";;;;;;;;;"32";"32";;;;;;;;;;;;;"302";;;;;"302";"23";;;
"1692";"ilinskı";"Èadca";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Bukovina 305";"Turzovka";"02354";;;;;;;;;"70";"70";;;;;;;;;;;;;"614";;;;;"614";"40";;;
"1693";"ilinskı";"Èadca";"Cirkev, cirkevné spoloèenstvo";"Praktická škola internátna";"Slovenskı";"Špeciálna stredná škola";"Spojená škola - PŠ";"Jašíkova 219";"Turzovka";"02354";;;;;;;;;;;;;;;;;;;;;;;"16";;;;;"16";;;;
"1694";"ilinskı";"Èadca";"Cirkev, cirkevné spoloèenstvo";"Špeciálna základná škola int.";"Slovenskı";"Špeciálna základná škola";"SŠ sv.Jozefa internátna";"Jašíkova 219";"Turzovka";"02354";;;;;;;;;;;;;;;;;;;;;;;"25";;;;;"25";"7";;;
"1695";"ilinskı";"Èadca";"Samosprávny kraj";"Gymnázium";"Slovenskı";"Gymnázium";"Gymnázium";"¼. Štúra 35";"Turzovka";"02354";"39";"12";;;;"39";;;;;;;"2012/13";"2012/13";"2012/13";;;;;;;;"153";;;;;"153";"14";;;
"1696";"ilinskı";"Èadca";"Obec";"Základná umelecká škola";"Nesleduje sa";"Základná umelecká škola";"Základná umelecká škola";"M. R. Štefánika 355";"Turzovka";"02354";;;;;;;;;;;;;;;;;;;;;;;"502";;;;;"502";;;;
"1697";"ilinskı";"Èadca";"Krajskı úrad, Okresnı úrad";"Špeciálna základná škola";"Slovenskı";"Špeciálna základná škola";"Špec. základná škola";"Stred 39";"Turzovka";"02354";;;;;;;;;;;;;;;;;;;;;;;"17";;;;;"17";"3";;;
"1699";"ilinskı";"Èadca";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Hornı Kelèov 658";"Vysoká nad Kysucou";"02355";;;;;;;;;;;;;"2010/11";"2010/11";"2010/11";;;;;;;;;;;;;;;;;
"1700";"ilinskı";"Èadca";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Vysoká nad Kysucou 316";"Vysoká nad Kysucou";"02355";;;;;;;;;"29";"29";;;;;;;;;;;;;"210";;;;;"210";"17";;;
"1701";"ilinskı";"Èadca";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Zákopèie è. 957";"Zákopèie";"02311";;;;;;;;;"14";"14";;;"2016/17";"2016/17";"2016/17";;;;;;;;"147";;;;;"147";"15";;;
"1702";"ilinskı";"Èadca";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Zborov nad Bystricou 604";"Zborov nad Bystricou";"02303";;;;;;;;;"31";"31";;;"2011/12";"2011/12";"2011/12";;;;;;;;"271";;;;;"271";"22";;;
"1703";"ilinskı";"Dolnı Kubín";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Dlhá nad Oravou 110";"Dlhá nad Oravou";"02755";;;;;;;;;"22";"22";;;"2012/13";"2012/13";"2012/13";;;;;;;;"153";;;;;"153";"16";;;
"1704";"ilinskı";"Dolnı Kubín";"Samosprávny kraj";"Gymnázium";"Slovenskı";"Gymnázium";"Gymnázium P.O.Hviezdos.";"Hviezdoslavovo nám. 18";"Dolnı Kubín";"02624";"96";"49";;;;"95";;;;;;;"2010/11";"2010/11";"2010/11";;;;;;;;"480";;;;;"480";"41";;;
"1705";"ilinskı";"Dolnı Kubín";"Samosprávny kraj";"SOŠ polytechnická";"Slovenskı";"Stredná odborná škola";"SOŠ polytechnická";"Jelšavská 404";"Dolnı Kubín";"02601";"39";;;;"30";;"6";;;;;;;;;;;;;;;;"308";;;;;"308";"39";;;
"1706";"ilinskı";"Dolnı Kubín";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Kohútov sad 4";"Dolnı Kubín";"02601";;;;;;;;;"58";"58";;;"2007/08";"2007/08";"2007/08";;;;;;;;"676";;;;;"676";"45";;;
"1707";"ilinskı";"Dolnı Kubín";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Komenského 32";"Dolnı Kubín";"02601";;;;;;;;;"34";"33";;;"2006/07";"2006/07";"2006/07";;;;;;;;"212";;;;;"212";"17";;;
"1708";"ilinskı";"Dolnı Kubín";"Samosprávny kraj";"Stredná zdravotnícka škola";"Slovenskı";"Stredná odborná škola";"Stredná zdrav. škola";"M. Hattalu 2149";"Dolnı Kubín";"02601";"44";;;;"33";;"11";;;;;;"2006/07";"2006/07";"2006/07";;;;;;;;"248";;;;;"248";"30";;;
"1709";"ilinskı";"Dolnı Kubín";"Krajskı úrad, Okresnı úrad";"ŠZŠ pre telesne postihnutıch";"Slovenskı";"Špeciálna základná škola";"Spojená škola";"Matuškova 1631";"Dolnı Kubín";"02601";;;;;;;;;;;;;;;;;;;;;;;"39";;;;;"39";;;;
"1710";"ilinskı";"Dolnı Kubín";"Krajskı úrad, Okresnı úrad";"ŠZŠ pre telesne postihnutıch";"Slovenskı";"Špeciálna základná škola";"Spojená škola";"Matuškova 1631";"Dolnı Kubín";"02601";;;;;;;;;;;;;;;;;;;;;;;"5";;;;;"5";;;;
"1711";"ilinskı";"Dolnı Kubín";"Obec";"Základná umelecká škola";"Nesleduje sa";"Základná umelecká škola";"Základná umelecká škola";"Matúškova 5";"Dolnı Kubín";"02601";;;;;;;;;;;;;;;;;;;;;;;"679";;;;;"679";;;;
"1712";"ilinskı";"Dolnı Kubín";"Obec";"Základná umelecká škola";"Nesleduje sa";"Základná umelecká škola";"Základná umelecká škola";"Námestie slobody 6";"Dolnı Kubín";"02601";;;;;;;;;;;;;;;;;;;;;;;"657";;;;;"657";;;;
"1713";"ilinskı";"Dolnı Kubín";"Súkromník";"Gymnázium";"Slovenskı a Anglickı bil.";"Gymnázium";"Súkromné gymnázium";"Nemocnièná 2";"Dolnı Kubín";"02601";"13";;;;;"14";;;;;;;;;;;;;;;;;;;;;;;;;;
"1714";"ilinskı";"Dolnı Kubín";"Súkromník";"SOŠ podnikania";"Slovenskı";"Stredná odborná škola";"Súkromná SOŠ podnikania";"Nemocnièná 2";"Dolnı Kubín";"02601";;;;;;;;;;;;;"2010/11";"2010/11";"2010/11";;;;;;;;"50";;;;;"50";;;;
"1715";"ilinskı";"Dolnı Kubín";"Krajskı úrad, Okresnı úrad";"ZŠ pri zdravotníckom zariadení";"Slovenskı";"Špeciálna základná škola";"ZŠ s MŠ pri ZZ";"Nemocnièná 4";"Dolnı Kubín";"02601";;;;;;;;;;;;;;;;;;;;;;;"11";;;;;"11";;;;
"1716";"ilinskı";"Dolnı Kubín";"Cirkev, cirkevné spoloèenstvo";"Základná škola";"Slovenskı";"Základná škola";"Cirkevná SŠ - ZŠ s MŠ";"Okruná 25";"Dolnı Kubín";"02601";;;;;;;;;"18";"18";;;;;;;;;;;;;"252";;;;;"252";"30";;;
"1717";"ilinskı";"Dolnı Kubín";"Cirkev, cirkevné spoloèenstvo";"Gymnázium";"Slovenskı";"Gymnázium";"Cirkevná SŠ - gymnázium";"Okruná 25";"Dolnı Kubín";"02601";;;;;;;;;;;;;;;;;;;;;;;"136";;;;;"136";"22";;;
"1718";"ilinskı";"Dolnı Kubín";"Samosprávny kraj";"SOŠ obchodu a sluieb";"Slovenskı";"Stredná odborná škola";"Stredná odborná škola";"Pelhøimovská 10";"Dolnı Kubín";"02680";"112";;;;"81";;"27";;;;;;"2011/12";"2011/12";;;;;;;;;"596";;;;;"596";"73";;;
"1719";"ilinskı";"Dolnı Kubín";"Samosprávny kraj";"Obchodná akadémia";"Slovenskı";"Stredná odborná škola";"Obchodná akadémia";"Radlinského 55";"Dolnı Kubín";"02636";"57";"12";;;"51";"5";;;;;;;;;;;;;;;;;"336";;;;;"336";"30";;;
"1720";"ilinskı";"Dolnı Kubín";"Súkromník";"Stredná odborná škola";"Slovenskı";"Stredná odborná škola";"Súkromná SOŠ";"SNP 14";"Dolnı Kubín";"02601";"9";;;;"8";;;;;;;;"2016/17";"2016/17";"2016/17";;;;;;;;"109";;;;;"109";"18";;;
"1721";"ilinskı";"Dolnı Kubín";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"SNP 36";"Dolnı Kubín";"02601";;;;;;;;;"78";"78";;;"2010/11";"2010/11";"2010/11";;;;;;;;"654";;;;;"654";"45";;;
"1722";"ilinskı";"Dolnı Kubín";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Ul. Martina Hattalu 2151";"Dolnı Kubín";"02601";;;;;;;;;"41";"41";;;"2012/13";"2012/13";"2012/13";;;;;;;;"419";;;;;"419";"29";;;
"1723";"ilinskı";"Dolnı Kubín";"Súkromník";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Súkromná ZŠ s MŠ";"Ul. Obrancov mieru 1779";"Dolnı Kubín";"02601";;;;;;;;;;;;;"2014/15";"2014/15";"2014/15";;;;;;;;"41";;;;;"41";"6";;;
"1724";"ilinskı";"Dolnı Kubín";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Chlebnice 134";"Chlebnice";"02755";;;;;;;;;"22";"22";;;"2016/17";"2016/17";"2016/17";;;;;;;;"172";;;;;"172";"15";;;
"1726";"ilinskı";"Dolnı Kubín";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Ul. Školská è. 143";"Istebné";"02753";;;;;;;;;"13";"13";;;;;;;;;;;;;"120";;;;;"120";"12";;;
"1727";"ilinskı";"Dolnı Kubín";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Krivá è. 136";"Krivá";"02755";;;;;;;;;;;;;;;;;;;;;;;"30";;;;;"30";"3";;;
"1728";"ilinskı";"Dolnı Kubín";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Malatiná 70";"Malatiná";"02601";;;;;;;;;"7";"7";;;"2009/10";"2009/10";"2009/10";;;;;;;;"97";;;;;"97";"12";;;
"1729";"ilinskı";"Dolnı Kubín";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Oravskı Podzámok è. 36";"Oravskı Podzámok";"02741";;;;;;;;;"19";"19";;;"2016/17";"2016/17";"2016/17";;;;;;;;"164";;;;;"164";"13";;;
"1731";"ilinskı";"Dolnı Kubín";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Pucov 112";"Pucov";"02601";;;;;;;;;;;;;"2006/07";"2006/07";"2006/07";;;;;;;;"44";;;;;"44";"7";;;
"1733";"ilinskı";"Dolnı Kubín";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Stred 122";"Zázrivá";"02705";;;;;;;;;"38";"38";;;"2006/07";"2006/07";"2006/07";;;;;;;;"230";;;;;"230";"20";;;
"1734";"ilinskı";"Dolnı Kubín";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"aškov 219";"aškov";"02721";;;;;;;;;"11";"11";;;"2006/07";"2006/07";"2006/07";;;;;;;;"135";;;;;"135";"16";;;
"1735";"ilinskı";"Kysucké Nové Mesto";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Hornı Vadièov 277";"Hornı Vadièov";"02345";;;;;;;;;"19";"19";;;"2014/15";"2014/15";"2014/15";;;;;;;;"186";;;;;"186";"14";;;
"1736";"ilinskı";"Kysucké Nové Mesto";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Clementisova ulica è.616";"Kysucké Nové Mesto";"02401";;;;;;;;;"67";"67";;;"2012/13";"2012/13";"2012/13";;;;;;;;"459";;;;;"459";"34";;;
"1737";"ilinskı";"Kysucké Nové Mesto";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Dolinskı potok è.1114";"Kysucké Nové Mesto";"02401";;;;;;;;;"41";"41";;;"2006/07";"2006/07";"2006/07";;;;;;;;"322";;;;;"322";"26";;;
"1738";"ilinskı";"Kysucké Nové Mesto";"Samosprávny kraj";"Gymnázium";"Slovenskı";"Gymnázium";"Gymnázium";"Komenského 1357";"Kysucké Nové Mesto";"02404";"64";"27";;;;"53";;"11";;;;;;;;;;;;;;;"234";;;;;"234";"21";;;
"1739";"ilinskı";"Kysucké Nové Mesto";"Krajskı úrad, Okresnı úrad";"Špeciálna základná škola";"Slovenskı";"Špeciálna základná škola";"Špec. základná škola";"Lipová 622";"Kysucké Nové Mesto";"02401";;;;;;;;;;;;;;;;;;;;;;;"34";;;;;"34";"8";;;
"1740";"ilinskı";"Kysucké Nové Mesto";"Krajskı úrad, Okresnı úrad";"Špeciálna základná škola";"Slovenskı";"Špeciálna základná škola";"Špec. základná škola";"Lipová 622";"Kysucké Nové Mesto";"02401";;;;;;;;;;;;;;;;;;;;;;;"13";;;;;"13";;;;
"1741";"ilinskı";"Kysucké Nové Mesto";"Krajskı úrad, Okresnı úrad";"Odborné uèilište internátne";"Slovenskı";"Špeciálna stredná škola";"Odborné uèilište inter.";"Murgašova 580";"Kysucké Nové Mesto";"02401";;;;;;;;;;;;;;;;;;;;;;;"105";;;;;"105";"28";;;
"1742";"ilinskı";"Kysucké Nové Mesto";"Samosprávny kraj";"Stredná priemyselná škola";"Slovenskı";"Stredná odborná škola";"Spojená škola-SPŠ";"Nábrená 1325";"Kysucké Nové Mesto";"02401";"206";"51";;;"167";;"34";;;;;;;;;;;;;;;;"820";;;;;"820";;;;
"1743";"ilinskı";"Kysucké Nové Mesto";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Nábrená ulica è.845";"Kysucké Nové Mesto";"02401";;;;;;;;;"52";"52";;;"2009/10";"2009/10";"2009/10";;;;;;;;"594";;;;;"594";"44";;;
"1744";"ilinskı";"Kysucké Nové Mesto";"Samosprávny kraj";"SOŠ strojnícka";"Slovenskı";"Stredná odborná škola";"SOŠ strojnícka";"Športová 1326";"Kysucké Nové Mesto";"02401";"77";"4";;;"59";;"17";;;;;;;;;;;;;;;;"543";;;;;"543";"58";;;
"1745";"ilinskı";"Kysucké Nové Mesto";"Obec";"Základná umelecká škola";"Nesleduje sa";"Základná umelecká škola";"Základná umelecká škola";"Štúrova ulica è.467";"Kysucké Nové Mesto";"02401";;;;;;;;;;;;;;;;;;;;;;;"941";;;;;"941";;;;
"1746";"ilinskı";"Kysucké Nové Mesto";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Kysuckı Lieskovec 208";"Kysuckı Lieskovec";"02334";;;;;;;;;"35";"35";;;;;;;;;;;;;"282";;;;;"282";"22";;;
"1747";"ilinskı";"Kysucké Nové Mesto";"Obec";"Základná umelecká škola";"Nesleduje sa";"Základná umelecká škola";"Základná umelecká škola";"Kysuckı Lieskovec 309";"Kysuckı Lieskovec";"02334";;;;;;;;;;;;;;;;;;;;;;;"229";;;;;"229";;;;
"1748";"ilinskı";"Kysucké Nové Mesto";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Lodno 67";"Lodno";"02334";;;;;;;;;;;;;"2007/08";"2007/08";"2007/08";;;;;;;;"52";;;;;"52";"5";;;
"1749";"ilinskı";"Kysucké Nové Mesto";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Nesluša 837";"Nesluša";"02341";;;;;;;;;"16";"16";;;"2013/14";"2013/14";"2013/14";;;;;;;;"232";;;;;"232";"19";;;
"1750";"ilinskı";"Kysucké Nové Mesto";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Horná 19";"Ochodnica";"02335";;;;;;;;;"18";"18";;;"2013/14";"2013/14";"2013/14";;;;;;;;"188";;;;;"188";"15";;;
"1751";"ilinskı";"Kysucké Nové Mesto";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Povina 323";"Povina";"02333";;;;;;;;;"6";"6";;;"2011/12";"2011/12";"2011/12";;;;;;;;"86";;;;;"86";"13";;;
"1752";"ilinskı";"Kysucké Nové Mesto";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Rado¾a 326";"Rado¾a";"02336";;;;;;;;;"15";"15";;;;;;;;;;;;;;;;;;;;;;
"1753";"ilinskı";"Kysucké Nové Mesto";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Rudina 443";"Rudina";"02331";;;;;;;;;"16";"16";;;"2014/15";"2014/15";"2014/15";;;;;;;;"171";;;;;"171";"17";;;
"1754";"ilinskı";"Kysucké Nové Mesto";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Rudinská 115";"Rudinská";"02331";;;;;;;;;"8";"8";;;"2006/07";"2006/07";"2006/07";;;;;;;;"68";;;;;"68";"9";;;
"1755";"ilinskı";"Kysucké Nové Mesto";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Snenica 218";"Snenica";"02332";;;;;;;;;"15";"15";;;"2010/11";"2010/11";"2010/11";;;;;;;;;;;;;;;;;
"1756";"ilinskı";"Liptovskı Mikuláš";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Bobrovec 490";"Bobrovec";"03221";;;;;;;;;"26";"26";;;"2015/16";"2015/16";"2015/16";;;;;;;;"227";;;;;"227";"19";;;
"1757";"ilinskı";"Liptovskı Mikuláš";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Dúbrava 464";"Dúbrava";"03212";;;;;;;;;;;;;;;;;;;;;;;"37";;;;;"37";"5";;;
"1759";"ilinskı";"Liptovskı Mikuláš";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Hybe 140";"Hybe";"03231";;;;;;;;;;;;;"2010/11";"2010/11";"2010/11";;;;;;;;;;;;;;;;;
"1760";"ilinskı";"Liptovskı Mikuláš";"Krajskı úrad, Okresnı úrad";"ZŠ pre iakov s naruš.komun.i.";"Slovenskı";"Špeciálna základná škola";"ZŠ pre iakov s naruš.";"Jamník 42";"Jamník";"03301";;;;;;;;;;;;;;;;;;;;;;;"91";;;;;"91";"15";;;
"1762";"ilinskı";"Liptovskı Mikuláš";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Kvaèany 227";"Kvaèany";"03223";;;;;;;;;"14";"14";;;"2015/16";"2015/16";"2015/16";;;;;;;;"161";;;;;"161";"19";;;
"1763";"ilinskı";"Liptovskı Mikuláš";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Liptovská Kokava 391";"Liptovská Kokava";"03244";;;;;;;;;;;;;;;;;;;;;;;"19";;;;;"19";"4";;;
"1764";"ilinskı";"Liptovskı Mikuláš";"Samosprávny kraj";"SOŠ elektrotechnická";"Slovenskı";"Stredná odborná škola";"SOŠ elektrotechnická";"Celiny 536";"Liptovskı Hrádok";"03315";"107";"11";;;"100";;;;;;;;"2015/16";"2015/16";"2015/16";;;;;;;;"508";;;;;"508";"47";;;
"1765";"ilinskı";"Liptovskı Mikuláš";"Samosprávny kraj";"Gymnázium";"Slovenskı";"Gymnázium";"Gymnázium";"Hradná 23";"Liptovskı Hrádok";"03301";"43";"11";;;;"39";;;;;;;;;;;;;;;;;"202";;;;;"202";"22";;;
"1766";"ilinskı";"Liptovskı Mikuláš";"Krajskı úrad, Okresnı úrad";"Špeciálna základná škola";"Slovenskı";"Špeciálna základná škola";"Špec. základná škola";"Hradná 336";"Liptovskı Hrádok";"03301";;;;;;;;;;;;;;;;;;;;;;;"44";;;;;"44";;;;
"1767";"ilinskı";"Liptovskı Mikuláš";"Krajskı úrad, Okresnı úrad";"Špeciálna základná škola";"Slovenskı";"Špeciálna základná škola";"Špec. základná škola";"Hradná 336";"Liptovskı Hrádok";"03301";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"1768";"ilinskı";"Liptovskı Mikuláš";"Súkromník";"Základná umelecká škola";"Nesleduje sa";"Základná umelecká škola";"Súkromná ZUŠ";"Hradná 340";"Liptovskı Hrádok";"03301";;;;;;;;;;;;;;;;;;;;;;;"543";;;;;"543";;;;
"1769";"ilinskı";"Liptovskı Mikuláš";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Hradná 342";"Liptovskı Hrádok";"03301";;;;;;;;;"46";"46";;;;;;;;;;;;;"519";;;;;"519";"36";;;
"1770";"ilinskı";"Liptovskı Mikuláš";"Samosprávny kraj";"SOŠ lesnícka";"Slovenskı";"Stredná odborná škola";"SOŠ lesnícka J.D.M.";"Hradná 534";"Liptovskı Hrádok";"03301";"60";;;;"34";;"18";;;;;;;;;;;;;;;;"250";;;;;"250";"32";;;
"1771";"ilinskı";"Liptovskı Mikuláš";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"J. D. Matejovie 539";"Liptovskı Hrádok";"03301";;;;;;;;;"36";"36";;;"2011/12";"2011/12";"2011/12";;;;;;;;"347";;;;;"347";"30";;;
"1772";"ilinskı";"Liptovskı Mikuláš";"Obec";"Základná umelecká škola";"Nesleduje sa";"Základná umelecká škola";"Základná umelecká škola";"Partizánska 185";"Liptovskı Hrádok";"03301";;;;;;;;;;;;;;;;;;;;;;;"569";;;;;"569";;;;
"1773";"ilinskı";"Liptovskı Mikuláš";"Samosprávny kraj";"SOŠ drevárska";"Slovenskı";"Stredná odborná škola";"SOŠ drevárska";"Pod lipami 77";"Liptovskı Hrádok";"03301";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"1774";"ilinskı";"Liptovskı Mikuláš";"Krajskı úrad, Okresnı úrad";"Špeciálna základná škola int.";"Slovenskı";"Špeciálna základná škola";"Špec. základná škola i.";"Kúpe¾ná 97";"Liptovskı Ján";"03203";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"1775";"ilinskı";"Liptovskı Mikuláš";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Starojánska 11";"Liptovskı Ján";"03203";;;;;;;;;"14";"14";;;"2006/07";"2006/07";"2006/07";;;;;;;;"158";;;;;"158";"15";;;
"1776";"ilinskı";"Liptovskı Mikuláš";"Samosprávny kraj";"Hotelová akadémia";"Slovenskı";"Stredná odborná škola";"Hotelová akadémia";"Ès. brigády 1804";"Liptovskı Mikuláš";"03101";"85";;;;"67";"2";"9";;;;;;;;;;;;;;;;"497";;;;;"497";"58";;;
"1777";"ilinskı";"Liptovskı Mikuláš";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Demänovská cesta 5";"Liptovskı Mikuláš";"03101";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"1778";"ilinskı";"Liptovskı Mikuláš";"Samosprávny kraj";"SOŠ polytechnická";"Slovenskı";"Stredná odborná škola";"SOŠ polytechnická";"Demänovská cesta 669";"Liptovskı Mikuláš";"03101";"18";;;;"15";;;;;;;;"2012/13";"2012/13";"2012/13";;;;;;;;"177";;;;;"177";"23";;;
"1779";"ilinskı";"Liptovskı Mikuláš";"Cirkev, cirkevné spoloèenstvo";"Základná škola";"Slovenskı";"Základná škola";"Evanjelická SŠ";"Hurbanova 6";"Liptovskı Mikuláš";"03101";;;;;;;;;"24";"24";;;;;;;;;;;;;"279";;;;;"279";"19";;;
"1780";"ilinskı";"Liptovskı Mikuláš";"Krajskı úrad, Okresnı úrad";"Špeciálna základná škola";"Slovenskı";"Špeciálna základná škola";"Spojená škola";"J. Rumana 6";"Liptovskı Mikuláš";"03101";;;;;;;;;;;;;;;;;;;;;;;"86";;;;;"86";"15";;;
"1781";"ilinskı";"Liptovskı Mikuláš";"Krajskı úrad, Okresnı úrad";"Špeciálna základná škola";"Slovenskı";"Špeciálna základná škola";"Spojená škola";"J. Rumana 6";"Liptovskı Mikuláš";"03101";;;;;;;;;;;;;;;;;;;;;;;"3";;;;;"3";;;;
"1782";"ilinskı";"Liptovskı Mikuláš";"Krajskı úrad, Okresnı úrad";"Praktická škola internátna";"Slovenskı";"Špeciálna stredná škola";"Praktická škola";"Janka Alexyho 1942";"Liptovskı Mikuláš";"03101";;;;;;;;;;;;;;;;;;;;;;;"8";;;;;"8";;;;
"1783";"ilinskı";"Liptovskı Mikuláš";"Krajskı úrad, Okresnı úrad";"Odborné uèilište internátne";"Slovenskı";"Špeciálna stredná škola";"Odborné uèilište inter.";"Janka Alexyho 1942";"Liptovskı Mikuláš";"03101";;;;;;;;;;;;;;;;;;;;;;;"70";;;;;"70";"20";;;
"1784";"ilinskı";"Liptovskı Mikuláš";"Cirkev, cirkevné spoloèenstvo";"Základná škola";"Slovenskı";"Základná škola";"ZŠ Apoštola Pavla";"Jura Janošku 11";"Liptovskı Mikuláš";"03101";;;;;;;;;"18";"17";;;"2009/10";"2009/10";"2009/10";;;;;;;;"147";;;;;"147";"13";;;
