"ID";"kraj";"okres";"zriadovatel";"druh_skoly";"jazyk";"typ_skoly";"nazov";"ulica";"obec";"PSC";"Mat_SJ";"Mat_M";"Mat_MJ";"Mat_SJaSL";"Mat_AJB1";"Mat_AJB2";"Mat_NJB1";"Mat_NJB2";"T9_SJ";"T9_M";"T9_MJ";"T9_SJaSL";"riad_skoly";"podm_VaV";"VV_proces";"insp_9R_SJ";"insp_4R_Pri";"insp_9r_Fyz";"insp_9R_Pri";"ucasti";"Kom_M";"Kom_SJ";"mimo_vysl";"nezam";"nezam_okres";"prijati_VS";"uspesnost_VS";"poc_ucitelov";"IKT";"kval";"rozpocet";"vlastne_zdroje"
"95";"Bratislavskı";"Bratislava II";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"eleznièná 14";"Bratislava - Vrakuòa";"82107";;;;;;;;;"54,5";"51,1";;;"96,748";"90,2778";"82,4818";;;;;;;;"0";;;;;"6,38298";"94,4444";;;
"96";"Bratislavskı";"Bratislava II";"Súkromník";"Základná umelecká škola";"Nesleduje sa";"Základná umelecká škola";"Súkromná ZUŠ";"eleznièná 14";"Bratislava - Vrakuòa";"82107";;;;;;;;;;;;;;;;;;;;;;;"0";;;;;"5,71429";;;;
"97";"Bratislavskı";"Bratislava II";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"itavská 1";"Bratislava - Vrakuòa";"82107";;;;;;;;;"50,4";"41,7";;;"94,5055";"100";"71,7384";;;;;;;;"0";;;;;"7,1618";"85,1852";;;
"98";"Bratislavskı";"Bratislava II";"Súkromník";"Gymnázium";"Slovenskı";"Gymnázium";"Súkromné gymnázium";"itavská 1";"Bratislava - Vrakuòa";"82107";"58,2";;;;;"74,5";;"91,7";;;;;"72,88";"94,29";"79,06";;;;;;;;"3,50877";;;;;"23,3918";"50";;;
"99";"Bratislavskı";"Bratislava III";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Cádrova 23";"Bratislava - Nové Mesto";"83101";;;;;;;;;"70,2";"63,3";;;;;;;;;;;;;"0";;;;;"7,25191";"57,8947";;;
"100";"Bratislavskı";"Bratislava III";"Cirkev, cirkevné spoloèenstvo";"Gymnázium";"Slovenskı";"Gymnázium";"Gymnázium škol. bratov";"Èachtická 14";"Bratislava - Raèa";"83106";"63";"30";;;;"56,7";;;;;;;"89,53";"97,5";"75,82";;;;;;;;"0";;;;;;;;;
"101";"Bratislavskı";"Bratislava III";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Èeská 10";"Bratislava - Nové Mesto";"83103";;;;;;;;;"54,9";"51,1";;;"90,25";"80,25";"97";;;;;;;;"0";;;;;"7,92453";"80,9524";;;
"102";"Bratislavskı";"Bratislava III";"Súkromník";"Gymnázium";"Slovenskı a Anglickı bil.";"Gymnázium";"Súkromné gymnázium";"Èeská 10";"Bratislava - Nové Mesto";"83103";"77,6";"56,7";;;;;;;;;;;"97,6923";"85,1351";"76,3566";;;;;;;;"0";;;;;"10,241";"44,1176";;;
"104";"Bratislavskı";"Bratislava III";"Cirkev, cirkevné spoloèenstvo";"Základná škola";"Slovenskı";"Základná škola";"Cirkevná základná škola";"Detvianska 24";"Bratislava - Raèa";"83106";;;;;;;;;"57,7";"56,8";;;;;;;;;;;;;"0";;;;;"6,3253";;;;
"105";"Bratislavskı";"Bratislava III";"Obec";"Základná umelecká škola";"Nesleduje sa";"Základná umelecká škola";"Základná umelecká škola";"Hálkova 54";"Bratislava - Nové Mesto";"83103";;;;;;;;;;;;;;;;;;;;;;;"0";;;;;"6,07815";;;;
"108";"Bratislavskı";"Bratislava III";"Samosprávny kraj";"Stredná odborná škola";"Slovenskı";"Stredná odborná škola";"SOŠ";"Hlinícka 1";"Bratislava - Raèa";"83401";"46,4";;;;"57,9";"80";;;;;;;;;;;;;;;;;"0,909091";;;;;"10";"90,9091";;;
"109";"Bratislavskı";"Bratislava III";"Krajskı úrad, Okresnı úrad";"ZŠ pre sluchovo postihnutıch i";"Slovenskı";"Špeciálna základná škola";"SŠ - ZŠ sluch.pos.-int.";"Hrdlièkova 17";"Bratislava - Nové Mesto";"83320";;;;;;;;;"76";"50";;;;;;;;;;;;;"29,4118";;;;;"23,5294";"100";;;
"110";"Bratislavskı";"Bratislava III";"Krajskı úrad, Okresnı úrad";"ZŠ pre iakov s naruš.komun.i.";"Slovenskı";"Špeciálna základná škola";"SŠ - ZŠ nar.kom.schop.i";"Hrdlièkova 17";"Bratislava - Nové Mesto";"83101";;;;;;;;;;;;;;;;;;;;;;;"0";;;;;"16,9811";;;;
"111";"Bratislavskı";"Bratislava III";"Krajskı úrad, Okresnı úrad";"ŠZŠ pre sluchovo postihn.int.";"Slovenskı";"Špeciálna základná škola";"SŠ - ŠZŠ pre sl.p.i.";"Hrdlièkova 17";"Bratislava - Nové Mesto";"83101";;;;;;;;;;;;;;;;;;;;;;;"0";;;;;"35";;;;
"112";"Bratislavskı";"Bratislava III";"Krajskı úrad, Okresnı úrad";"ZŠ pri špec.vıchovn.zariadení";"Slovenskı";"Špeciálna základná škola";"Základná škola pri LVS";"Hrdlièkova 21";"Bratislava - Nové Mesto";"83101";;;;;;;;;;;;;;;;;;;;;;;"0";;;;;"21,875";"71,4286";;;
"113";"Bratislavskı";"Bratislava III";"Samosprávny kraj";"Gymnázium";"Slovenskı";"Gymnázium";"Gymnázium";"Hubeného 23";"Bratislava - Raèa";"83408";"70";"49,3";;;;"76";;;;;;;;;;;;;;;;;"1,31148";;;;;"8,52459";"65,3846";;;
"114";"Bratislavskı";"Bratislava III";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Hubeného 25";"Bratislava - Raèa";"83153";;;;;;;;;"60,3";"54,6";;;"100";"87,5";"90,4957";;;;;;;;"0";;;;;"5,41796";"74,2857";;;
"115";"Bratislavskı";"Bratislava III";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Jeséniova 54";"Bratislava - Nové Mesto";"83101";;;;;;;;;"69,3";"65";;;;;;;;;;;;;"0";;;;;"6,875";"77,2727";;;
"116";"Bratislavskı";"Bratislava III";"Samosprávny kraj";"SOŠ knihov. a infor. štúdií";"Slovenskı";"Stredná odborná škola";"SOŠ  knih.a inf.štúdií";"Kadnárova 7";"Bratislava - Raèa";"83414";"60,6";;;;"62,2";"74,2";;;;;;;;;;;;;;;;;"0";;;;;"11,5672";"48,3871";;;
"119";"Bratislavskı";"Bratislava III";"Krajskı úrad, Okresnı úrad";"ZŠ pri zdravotníckom zariadení";"Slovenskı";"Špeciálna základná škola";"Základná škola pri DFN";"Limbová 1";"Bratislava - Nové Mesto";"83340";;;;;;;;;;;;;;;;;;;;;;;"0";;;;;"10,687";;;;
"120";"Bratislavskı";"Bratislava III";"Samosprávny kraj";"Hotelová akadémia";"Slovenskı";"Stredná odborná škola";"Hotelová akadémia";"Mikovíniho 1";"Bratislava - Nové Mesto";"83102";"59,8";;;;"64";"80,6";"54,8";;;;;;"82";"70";"81";;;;;;;;"0";;;;;"10,4938";"26,4706";;;
"122";"Bratislavskı";"Bratislava III";"Samosprávny kraj";"Stredná odborná škola";"Slovenskı";"Stredná odborná škola";"SOŠ";"Na pántoch 9";"Bratislava - Raèa";"83106";"44,1";;;;"43,3";"63,3";"39,4";;;;;;;;;;;;;;;;"0";;;;;"11,8156";"65,8537";;;
"123";"Bratislavskı";"Bratislava III";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Odborárska 2";"Bratislava - Nové Mesto";"83102";;;;;;;;;"58";"58,2";;;;;;;;;;;;;"0";;;;;"7,69231";"73,6842";;;
"124";"Bratislavskı";"Bratislava III";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Oslobodite¾ská 1";"Bratislava - Vajnory";"83107";;;;;;;;;"73,1";"57,7";;;;;;;;;;;;;"0";;;;;"6,76923";"54,5455";;;
"125";"Bratislavskı";"Bratislava III";"Cirkev, cirkevné spoloèenstvo";"Základná škola";"Slovenskı";"Základná škola";"Cirkevná základná škola";"Oslobodite¾ská 27";"Bratislava - Vajnory";"83107";;;;;;;;;"78,4";"70";;;"100";"95,7143";"84,5413";;;;;;;;"0";;;;;"8,10811";"100";;;
"126";"Bratislavskı";"Bratislava III";"Súkromník";"Základná umelecká škola";"Nesleduje sa";"Základná umelecká škola";"Súkromná ZUŠ";"Oslobodite¾ská 27";"Bratislava - Vajnory";"83107";;;;;;;;;;;;;;;;;;;;;;;"0";;;;;"9,02256";;;;
"127";"Bratislavskı";"Bratislava III";"Samosprávny kraj";"Stredná odborná škola";"Slovenskı";"Stredná odborná škola";"Stredná odborná škola";"Raèianska 105";"Bratislava - Nové Mesto";"83102";"44,2";;;;"55,5";;"42,9";;;;;;;;;;;;;;;;"3,71747";;;;;"9,29368";"48";;;
"128";"Bratislavskı";"Bratislava III";"Samosprávny kraj";"Obchodná akadémia";"Slovenskı";"Stredná odborná škola";"Obchodná akadémia";"Raèianska 107";"Bratislava - Nové Mesto";"83102";"63,5";;;;"65,6";"74,3";"54,2";;;;;;"79,55";"84,93";;;;;;;;;"0";;;;;"9,67742";"70,3704";;;
"129";"Bratislavskı";"Bratislava III";"Samosprávny kraj";"SOŠ polygrafická";"Slovenskı";"Stredná odborná škola";"SOŠ polygrafická";"Raèianska 190";"Bratislava - Nové Mesto";"83526";"54,7";"30";;;"67,2";"71,1";"52,9";;;;;;;;;;;;;;;;"0";;;;;"11,4667";"69,7674";;;
"130";"Bratislavskı";"Bratislava III";"Samosprávny kraj";"SOŠ chemická";"Slovenskı";"Stredná odborná škola";"Spojená škola - SOŠ";"Raèianska 78";"Bratislava - Nové Mesto";"83602";;;;;;;;;;;;;;;;;;;;;;;"0";;;;;;;;;
"131";"Bratislavskı";"Bratislava III";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Riazanská 75";"Bratislava - Nové Mesto";"83103";;;;;;;;;"46,4";"35,2";;;;;;;;;;;;;"0";;;;;"8,1448";"61,1111";;;
"132";"Bratislavskı";"Bratislava III";"Súkromník";"Stredná odborná škola";"Slovenskı";"Stredná odborná škola";"Súkromná SOŠ HOST";"Riazanská 75";"Bratislava - Nové Mesto";"83103";"52,4";;;;"55,1";"76,2";;;;;;;;;;;;;;;;;"0";;;;;"12,766";"72,2222";;;
"133";"Bratislavskı";"Bratislava III";"Samosprávny kraj";"SOŠ elektrotechnická";"Slovenskı";"Stredná odborná škola";"SOŠ elektrotechnická";"Rybnièná 59";"Bratislava - Vajnory";"83107";"41,7";;;;"39,7";;;;;;;;;;;;;;;;;;"0";;;;;"10,084";"33,3333";;;
"134";"Bratislavskı";"Bratislava III";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Sibírska 39";"Bratislava - Nové Mesto";"83102";;;;;;;;;"73";"73,8";;;"95,25";"85";"97";;;;;;;;"0";;;;;"7,63889";"4,54545";;;
"135";"Bratislavskı";"Bratislava III";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Tbiliská 4";"Bratislava - Raèa";"83106";;;;;;;;;"72,1";"65,3";;;"100";"100";"87,1586";;;;;;;;"2,41449";;;;;"6,23742";"100";;;
"136";"Bratislavskı";"Bratislava III";"Obec";"ZŠ pre intelektovo nadané deti";"Slovenskı";"Základná škola";"Škola pre mimoriadne nadané deti (ZŠ)";"Teplická 7";"Bratislava - Nové Mesto";"83102";;;;;;;;;;;;;;;;;;;;;;;"7,47966";;;;;"7,43034";;;;
"137";"Bratislavskı";"Bratislava III";"Samosprávny kraj";;"Slovenskı";"Gymnázium";"Škola pre mimoriadne nadané deti - Gymnázium";"Teplická 7";"Bratislava - Nové Mesto";"83102";"89,6";"81,4";;;;"95,5";;;;;;;;;;;;;;;;;"7,47966";;;;;"10,7692";;;;
"138";"Bratislavskı";"Bratislava III";"Súkromník";"Základná umelecká škola";"Nesleduje sa";"Základná umelecká škola";"Súkromná ZUŠ";"Vajnorská 19";"Bratislava - Nové Mesto";"83103";;;;;;;;;;;;;;;;;;;;;;;"0";;;;;"2,38095";;;;
"139";"Bratislavskı";"Bratislava III";"Obèianske zdruenia";"Základná škola";"Slovenskı";"Základná škola";"Súkromná ZŠ waldorfská";"Vihorlatská 10";"Bratislava - Nové Mesto";"83104";;;;;;;;;"68";"69,5";;;;;;;;;;;;;"2,58621";;;;;"8,18966";"5,26316";;;
"140";"Bratislavskı";"Bratislava III";"Obec";"Základná umelecká škola";"Nesleduje sa";"Základná umelecká škola";"Základná umelecká škola";"Vrbenského 1";"Bratislava - Raèa";"83153";;;;;;;;;;;;;;;;;;;;;;;"0";;;;;"5,02793";;;;
"141";"Bratislavskı";"Bratislava III";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Za kasáròou 2";"Bratislava - Nové Mesto";"83103";;;;;;;;;"67,1";"63,2";;;;;;;;;;;;;"0";;;;;"5,9952";"42";;;
"143";"Bratislavskı";"Bratislava IV";"Súkromník";"Základná umelecká škola";"Nesleduje sa";"Základná umelecká škola";"Súkromná ZUŠ ALKANA";"Batkova 2";"Bratislava - Dúbravka";"84101";;;;;;;;;;;;;;;;;;;;;;;"0";;;;;"3,17073";;;;
"144";"Bratislavskı";"Bratislava IV";"Obec";"Základná umelecká škola";"Nesleduje sa";"Základná umelecká škola";"Základná umelecká škola";"Batkova 2";"Bratislava - Dúbravka";"84101";;;;;;;;;;;;;;;;;;;;;;;"0";;;;;"5,4321";;;;
"145";"Bratislavskı";"Bratislava IV";"Súkromník";"Gymnázium";"Slovenskı";"Gymnázium";"Súkr. gymnázium ALKANA";"Batkova 2";"Bratislava - Dúbravka";"84101";;;;;;;;;;;;;;;;;;;;;;;"0";;;;;;;;;
"146";"Bratislavskı";"Bratislava IV";"Súkromník";"Gymnázium";"Slovenskı";"Gymnázium";"Súkromné gymnázium";"Batkova 2";"Bratislava - Dúbravka";"84101";"60,9";;;;;"71,7";;;;;;;;;;;;;;;;;"0";;;;;"333,333";"40";;;
"147";"Bratislavskı";"Bratislava IV";"Súkromník";"Konzervatórium";"Slovenskı";"Konzervatórium";"Súkr. konzervatórium AL";"Batkova 2";"Bratislava - Dúbravka";"84101";;;;;;;;;;;;;;;;;;;;;;;"0";;;;;"64,2857";"27,7778";;;
"148";"Bratislavskı";"Bratislava IV";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Beòovského 1";"Bratislava - Dúbravka";"84101";;;;;;;;;"64,4";"60,8";;;"100";"88,8889";"83,0602";;;;;;;;"0";;;;;"5,82524";"91,6667";;;
"149";"Bratislavskı";"Bratislava IV";"Krajskı úrad, Okresnı úrad";"Gymnázium";"Slovenskı a Nemeckı bil.";"Gymnázium";"Gymnázium";"Bilíkova 24";"Bratislava - Dúbravka";"84419";"75,2";"80,8";;;;"67,3";;;;;;;"62,9921";"65,7534";"67,0608";;;;;;;;"2,60973";;;;;"9,96441";"83,3333";;;
"150";"Bratislavskı";"Bratislava IV";"Súkromník";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Súkromná ZŠ";"Bílikova 34";"Bratislava - Dúbravka";"84105";;;;;;;;;;;;;"90";"95,8904";"90,3084";;;;;;;;"0";;;;;"15,6627";"100";;;
"152";"Bratislavskı";"Bratislava IV";"Súkromník";"SOŠ veterinárna";"Slovenskı";"Stredná odborná škola";"Súkr. SOŠ veterinárna";"Bullova 2";"Bratislava - Dúbravka";"84420";"58,8";;;;"61,8";"73,8";;;;;;;;;;;;;;;;;"0";;;;;"24,6575";"33,3333";;;
"153";"Bratislavskı";"Bratislava IV";"Samosprávny kraj";"Stredná pedagogická škola";"Slovenskı";"Stredná odborná škola";"Pedag.a sociál.akadémia";"Bullova 2";"Bratislava - Dúbravka";"84011";"62,7";;;;"61,5";"66,1";"46,1";;;;;;;;;;;;;;;;"0";;;;;"8,25516";"34,0909";;;
"154";"Bratislavskı";"Bratislava II";"Súkromník";"Stredná pedagogická škola";"Slovenskı";"Stredná odborná škola";"Súkromná stredná pedagogická škola";"Bieloruská 1";"Bratislava - Podunajské Biskupice";"82106";;;;;;;;;;;;;;;;;;;;;;;"0";;;;;"5,26316";"46,1538";;;
"155";"Bratislavskı";"Bratislava IV";"Krajskı úrad, Okresnı úrad";"Praktická škola pre telesne p.";"Slovenskı";"Špeciálna stredná škola";"Praktická škola pre TP";"Dúbravská cesta 1";"Bratislava - Karlova Ves";"84525";;;;;;;;;;;;;;;;;;;;;;;"0";;;;;"26,9231";"57,1429";;;
"156";"Bratislavskı";"Bratislava IV";"Krajskı úrad, Okresnı úrad";"ŠZŠ pre telesne postihnutıch";"Slovenskı";"Špeciálna základná škola";"Špeciálna ZŠ pre TP";"Dúbravská cesta 1";"Bratislava - Karlova Ves";"84525";;;;;;;;;;;;;;;;;;;;;;;"3,33333";;;;;"25";"100";;;
"157";"Bratislavskı";"Bratislava IV";"Krajskı úrad, Okresnı úrad";"OU pre telesne postihnutıch";"Slovenskı";"Špeciálna stredná škola";"Odborné uèilište";"Dúbravská cesta 1";"Bratislava - Karlova Ves";"84529";;;;;;;;;;;;;;;;;;;;;;;"0";;;;;"21,1111";"15,7895";;;
"158";"Bratislavskı";"Bratislava IV";"Samosprávny kraj";"Škola úitkového vıtvarníctva";"Slovenskı";"Stredná odborná škola";"Škola úit.vıtvarníctva";"Dúbravská cesta 11";"Bratislava - Karlova Ves";"84532";"57,8";;;;"60,5";"75,7";;;;;;;"71,65";"82,19";;;;;;;;;"0,724638";;;;;"16,3043";"77,7778";;;
"159";"Bratislavskı";"Bratislava IV";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Hargašova 5";"Bratislava - Záhorská Bystrica";"84106";;;;;;;;;"65";"65,6";;;"98,7952";"94,8718";"81,3367";;;;;;;;"0";;;;;"5,94315";"65,2174";;;
"160";"Bratislavskı";"Bratislava IV";"Obec";"Základná umelecká škola";"Nesleduje sa";"Základná umelecká škola";"Základná umelecká škola";"Istrijská 22";"Bratislava - Devínska Nová Ves";"84107";;;;;;;;;;;;;;;;;;;;;;;"0";;;;;"6,36042";;;;
"161";"Bratislavskı";"Bratislava IV";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Ivana Bukovèana 3";"Bratislava - Devínska Nová Ves";"84108";;;;;;;;;"64,1";"63,4";;;"76,25";"80,25";"93,5";;;;;;;;"0";;;;;"6,7701";"70,8333";;;
"162";"Bratislavskı";"Bratislava IV";"Krajskı úrad, Okresnı úrad";"Praktická škola";"Slovenskı";"Špeciálna stredná škola";"SŠ - Praktická škola";"J. Valašana-Dolinského 1";"Bratislava - Dúbravka";"84101";;;;;;;;;;;;;;;;;;;;;;;"0";;;;;"18,1818";;;;
"163";"Bratislavskı";"Bratislava IV";"Krajskı úrad, Okresnı úrad";"Špeciálna základná škola";"Slovenskı";"Špeciálna základná škola";"SŠ - Špeciálna ZŠ";"J. Valašana-Dolinského 1";"Bratislava - Dúbravka";"84101";;;;;;;;;"38,9";"29,3";;;;;;;;;;;;;"4,28571";;;;;"15,7143";;;;
"164";"Bratislavskı";"Bratislava IV";"Krajskı úrad, Okresnı úrad";"Špeciálna základná škola";"Slovenskı";"Špeciálna základná škola";"SŠ - Špeciálna ZŠ";"J. Valašana-Dolinského 1";"Bratislava - Dúbravka";"84101";;;;;;;;;;;;;;;;;;;;;;;"0";;;;;"17,0213";;;;
"165";"Bratislavskı";"Bratislava IV";"Krajskı úrad, Okresnı úrad";"Špeciálna základná škola";"Slovenskı";"Špeciálna základná škola";"SŠ - Špeciálna ZŠ";"J. Valašana-Dolinského 1";"Bratislava - Dúbravka";"84101";;;;;;;;;;;;;;;;;;;;;;;"0";;;;;"16,2162";;;;
"166";"Bratislavskı";"Bratislava IV";"Samosprávny kraj";"SOŠ automobilová";"Slovenskı";"Stredná odborná škola";"SOŠ";"Jána Jonáša 5";"Bratislava - Devínska Nová Ves";"84306";"51,2";;;;"65,1";;"63,7";;;;;;;;;;;;;;;;"3,1746";;;;;"9,84127";"25,8065";;;
"167";"Bratislavskı";"Bratislava IV";"Obec";"Základná umelecká škola";"Nesleduje sa";"Základná umelecká škola";"Základná umelecká škola";"Karloveská 3";"Bratislava - Karlova Ves";"84104";;;;;;;;;;;;;;;;;;;;;;;"0";;;;;"5,43359";;;;
"168";"Bratislavskı";"Bratislava IV";"Cirkev, cirkevné spoloèenstvo";"Základná škola";"Slovenskı";"Základná škola";"Spojená škola sv. Františka z Assisi - ZŠ";"Karloveská 32";"Bratislava - Karlova Ves";"84104";;;;;;;;;"83,7";"80,7";;;;;;;;;;;;;"0";;;;;"7,51342";"35,7143";;;
"169";"Bratislavskı";"Bratislava IV";"Cirkev, cirkevné spoloèenstvo";"Gymnázium";"Slovenskı";"Gymnázium";"Spojená škola sv. Františka z Assisi - Gymnázium";"Karloveská 32";"Bratislava - Karlova Ves";"84104";"69,9";"60,5";;;;"69,2";;"51,7";;;;;;;;;;;;;;;"0";;;;;"15";"41,6667";;;
"170";"Bratislavskı";"Bratislava IV";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Karloveská 61";"Bratislava - Karlova Ves";"84104";;;;;;;;;"71,5";"68,2";;;"97,25";"94,5";"97,75";;;;;;;;"0";;;;;"7,14286";"59,375";;;
"171";"Bratislavskı";"Bratislava IV";"Samosprávny kraj";"Stredná priemyselná škola";"Slovenskı";"Stredná odborná škola";"SPŠ elektrotechnická";"Karola Adlera 5";"Bratislava - Dúbravka";"84102";"61";"38,6";;;"69,3";"81,5";;;;;;;;;;;;;;;;;"1,80392";;;;;"11,7647";"36,6667";;;
"172";"Bratislavskı";"Bratislava IV";"Súkromník";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Kreme¾ská 2";"Bratislava - Devín";"84110";;;;;;;;;;;;;;;;;;;;;;;"0";;;;;;;;;
"173";"Bratislavskı";"Bratislava IV";"Súkromník";"Gymnázium";"Anglickı";"Gymnázium";"Súkromné 8-r. gymnázium";"Kreme¾ská 2";"Bratislava - Devín";"84110";;;;;;;;;;;;;;;;;;;;;;;"0";;;;;;;;;
"174";"Bratislavskı";"Bratislava IV";"Krajskı úrad, Okresnı úrad";"Gymnázium";"Slovenskı a Taliansky bil.";"Gymnázium";"Gymnázium";"Ladislava Sáru 1";"Bratislava - Karlova Ves";"84104";"67,5";"39";;;;"74,8";;"56,5";;;;;;;;;;;;;;;"0,524246";;;;;"8,78113";"50,7463";;;
"175";"Bratislavskı";"Bratislava IV";"Obèianske zdruenia";"ZŠ pre intelektovo nadané deti";"Slovenskı";"Základná škola";"Súkr. ZŠ - Cenada";"Majerníkova 60";"Bratislava - Karlova Ves";"84105";;;;;;;;;;;;;;;;;;;;;;;"0";;;;;;;;;
"176";"Bratislavskı";"Bratislava IV";"Obèianske zdruenia";"Základná škola";"Slovenskı";"Základná škola";"Súkromná ZŠ-Esprit";"Majerníkova 62";"Bratislava - Karlova Ves";"84105";;;;;;;;;"63,6";"64";;;;;;;;;;;;;"0";;;;;"17,2727";"52,6316";;;
"177";"Bratislavskı";"Bratislava IV";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Majerníkova 62";"Bratislava - Karlova Ves";"84105";;;;;;;;;"63,6";"60,6";;;"87,5";"91,8919";"83,6762";;;;;;;;"0";;;;;"6,11111";"90,9091";;;
"178";"Bratislavskı";"Bratislava IV";"Obèianske zdruenia";"Gymnázium";"Slovenskı";"Gymnázium";"Súkromné gymnázium";"Majerníkova 62";"Bratislava - Karlova Ves";"84105";;;;;;;;;;;;;"96,8";"90,2778";"85,6764";;;;;;;;"0";;;;;"44";"45,4545";;;
"179";"Bratislavskı";"Bratislava IV";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Malokarpatské nám. 1";"Bratislava - Lamaè";"84103";;;;;;;;;"69,8";"61,1";;;;;;;;;;;;;"0";;;;;"6,8";"94,1176";;;
"180";"Bratislavskı";"Bratislava IV";"Inı";"SOŠ pre telesne postihnutıch";"Slovenskı";"Špeciálna stredná škola";"SOŠ pre iakov s TP";"Mokrohájska cesta 1";"Bratislava - Karlova Ves";"84240";"38,7";;;;"41,5";;;;;;;;;;;;;;;;;;"0";;;;;"26";"33,3333";;;
"181";"Bratislavskı";"Bratislava IV";"Krajskı úrad, Okresnı úrad";"ZŠ pre telesne postihnutıch";"Slovenskı";"Špeciálna základná škola";"SŠ - ZŠ pre TP";"Mokrohájska cesta 3";"Bratislava - Karlova Ves";"84413";;;;;;;;;"49,7";"46,4";;;;;;;;;;;;;"0";;;;;"13,9785";"100";;;
"182";"Bratislavskı";"Bratislava IV";"Krajskı úrad, Okresnı úrad";"SOŠ pre telesne postihnutıch";"Slovenskı";"Špeciálna stredná škola";"SŠ - OA preTP";"Mokrohájska cesta 3";"Bratislava - Karlova Ves";"84413";"55,7";;;;"53,3";;;;;;;;;;;;;;;;;;"0";;;;;"25,3165";;;;
"184";"Bratislavskı";"Bratislava IV";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Nejedlého 8";"Bratislava - Dúbravka";"84102";;;;;;;;;"48";"40,7";;;"88,25";"86,25";"90,25";;;;;;;;"0";;;;;"5,6701";"95,4545";;;
"186";"Bratislavskı";"Bratislava IV";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Pavla Horova 16";"Bratislava - Devínska Nová Ves";"84108";;;;;;;;;"57,4";"52,5";;;"93,75";"95,9459";"82,7535";;;;;;;;"0";;;;;"7,04698";"85,7143";;;
"187";"Bratislavskı";"Bratislava IV";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Pri kríi 11";"Bratislava - Dúbravka";"84102";;;;;;;;;"59,9";"58";;;"100";"97,83";"89,59";;;;;;;;"0";;;;;"5,33981";"100";;;
"188";"Bratislavskı";"Bratislava IV";"Obèianske zdruenia";"Základná umelecká škola";"Nesleduje sa";"Základná umelecká škola";"Súkr. ZUŠ ART PEGAS";"Pri Kríi 11";"Bratislava - Dúbravka";"84102";;;;;;;;;;;;;;;;;;;;;;;"0";;;;;"4,3771";;;;
"189";"Bratislavskı";"Bratislava IV";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Sokolíkova 2";"Bratislava - Dúbravka";"84101";;;;;;;;;"69,4";"76";;;;;;;;;;;;;"0";;;;;"6,20155";"50";;;
"190";"Bratislavskı";"Bratislava IV";"Krajskı úrad, Okresnı úrad";"ZŠ pre zrakovo postihnutıch i.";"Slovenskı";"Špeciálna základná škola";"SŠ -  ZŠI zrak.postih.";"Svrèia 6";"Bratislava - Karlova Ves";"84211";;;;;;;;;"71";"58,8";;;;;;;;;;;;;"0";;;;;"32,8947";"68";;;
"191";"Bratislavskı";"Bratislava IV";"Krajskı úrad, Okresnı úrad";"ŠZŠ pre zrakovo postihn.inter.";"Slovenskı";"Špeciálna základná škola";"SŠ - ŠZŠI zrak.postih.";"Svrèia 6";"Bratislava - Karlova Ves";"84211";;;;;;;;;;;;;;;;;;;;;;;"0";;;;;"25";;;;
"192";"Bratislavskı";"Bratislava IV";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Spojená škola - ZŠ";"Tilgnerova 14";"Bratislava - Karlova Ves";"84105";;;;;;;;;"61,8";"50";;;;;;;;;;;;;"0";;;;;"6,23003";"35,8974";;;
"193";"Bratislavskı";"Bratislava IV";"Samosprávny kraj";"Gymnázium";"Slovenskı";"Gymnázium";"Spojená škola-Gymnázium";"Tilgnerova 14";"Bratislava - Karlova Ves";"84105";;;;;;;;;;;;;"90,9436";"86,3281";"89,6855";;;;;;;;"0";;;;;"8,95884";"100";;;
